population_density_2000,population_density_2005,population_density_2010,population_density_2015,population_density_2020
5204.7060546875,5480.8154296875,5654.21044921875,5772.7880859375,5830.60986328125
82.44125366210938,84.97428894042969,86.6148681640625,87.28467559814453,87.36201477050781
4698.2861328125,5158.5634765625,5692.0234375,6149.2783203125,6381.98779296875
8.197781562805176,9.144762992858887,10.251729011535645,11.252303123474121,11.864789009094238
103.3639907836914,118.54985809326172,123.64999389648438,119.396240234375,103.1877212524414
131.23681640625,144.5944366455078,160.10177612304688,173.56422424316406,180.7584686279297
341.16802978515625,346.6851501464844,338.5229797363281,326.96246337890625,310.77862548828125
4019.406005859375,4369.853515625,4773.67041015625,5179.76416015625,5571.02880859375
4.946498870849609,5.527554035186768,6.207499980926514,6.825272560119629,7.209375381469727
24.91022491455078,28.298992156982422,32.03022003173828,35.850406646728516,39.905242919921875
4.88132905960083,5.54538106918335,6.276541233062744,7.02513313293457,7.819705486297607
56.509620666503906,61.95000076293945,61.66477966308594,56.73906326293945,46.659912109375
268.69036865234375,246.6350860595703,223.8821563720703,200.92076110839844,179.08914184570312
1059.03466796875,1267.773681640625,1458.341552734375,1659.333251953125,1858.0250244140625
291.6602478027344,349.1473693847656,401.63018798828125,456.9837341308594,511.7037658691406
3.2570242881774902,3.369659423828125,3.447568655014038,3.487229108810425,3.5033793449401855
1.3252426385879517,1.3292756080627441,1.3284045457839966,1.3127766847610474,1.2901880741119385
164.57513427734375,176.45968627929688,187.11590576171875,196.1727294921875,204.28085327148438
3.257024049758911,3.369659185409546,3.447568655014038,3.4872286319732666,3.5033791065216064
3.257024049758911,3.369659185409546,3.447568416595459,3.4872288703918457,3.5033788681030273
111.42326354980469,124.92228698730469,139.17617797851562,152.68484497070312,164.41705322265625
244.567626953125,258.315185546875,247.72959899902344,219.61143493652344,173.99981689453125
50.0914421081543,48.78548812866211,47.484073638916016,46.142276763916016,44.28125762939453
924.6834106445312,1064.7747802734375,1191.5426025390625,1331.1129150390625,1478.454345703125
1807.376220703125,1969.6290283203125,2133.729248046875,2297.05859375,2450.662109375
6431.54833984375,7008.9248046875,7592.8759765625,8174.0830078125,8720.6806640625
212.91015625,215.90414428710938,216.51473999023438,214.66171264648438,211.3785400390625
20.079938888549805,21.290491104125977,22.323942184448242,23.14177894592285,23.826580047607422
120.81491088867188,132.8663330078125,133.78753662109375,125.3592758178711,106.3096694946289
45.874549865722656,47.7767448425293,49.5743408203125,50.86774826049805,51.9074592590332
9.28746509552002,9.66135025024414,10.098549842834473,10.48460578918457,10.789793968200684
1178.4951171875,1199.9051513671875,1208.1695556640625,1202.678466796875,1189.0780029296875
200.80172729492188,228.70335388183594,257.59625244140625,286.8449401855469,317.2444152832031
200.80172729492188,228.70335388183594,257.59625244140625,286.8449401855469,317.2444152832031
148.65866088867188,167.9638214111328,172.3130645751953,163.40664672851562,138.49627685546875
54.52387619018555,60.56904602050781,66.53905487060547,72.26752471923828,77.95588684082031
207.4607696533203,231.4159393310547,234.3837432861328,219.43748474121094,183.61619567871094
53.0023193359375,58.64857482910156,64.1773681640625,69.42996978759766,74.60213470458984
4370.30322265625,5231.703125,6018.1171875,6847.546875,7667.48486328125
36763.11328125,39985.62109375,42265.171875,44597.93359375,46788.0234375
150.01463317871094,146.58604431152344,142.5499267578125,138.35107421875,133.44735717773438
5552.11083984375,6068.630859375,6666.10107421875,7169.23193359375,7407.09130859375
661.8116455078125,686.8600463867188,708.0342407226562,724.1432495117188,727.922607421875
810.5797119140625,868.4153442382812,844.7657470703125,759.6160888671875,610.476318359375
1218.406005859375,1410.672607421875,1622.230712890625,1850.9010009765625,2075.60302734375
135.7445068359375,138.2106170654297,139.1625518798828,138.53005981445312,136.96348571777344
631.4517211914062,727.117919921875,813.6856689453125,908.9959716796875,1009.6131591796875
391.8568420410156,427.2965087890625,460.77947998046875,491.244384765625,520.1650390625
292.58251953125,291.0672302246094,288.49212646484375,282.7611389160156,275.6177673339844
55.3084602355957,53.56017303466797,51.618770599365234,49.64945983886719,47.46061706542969
138.98318481445312,152.53067016601562,162.6819305419922,173.21072387695312,183.35723876953125
0.5598207116127014,0.6929934620857239,0.8546829223632812,1.0423798561096191,1.2642959356307983
39.90608596801758,41.15910720825195,38.54514694213867,33.36741256713867,25.81619644165039
132.46551513671875,156.5568084716797,184.17381286621094,215.62648010253906,252.41110229492188
8.666674613952637,8.877337455749512,9.138219833374023,9.210007667541504,8.917287826538086
105.03422546386719,115.14546203613281,125.28766632080078,136.35595703125,146.27462768554688
306.0951232910156,318.2933654785156,300.5216064453125,262.2846984863281,204.59120178222656
635.7411499023438,639.0199584960938,583.210693359375,492.0232238769531,370.9902648925781
391.8569030761719,427.2965393066406,460.779541015625,491.2444152832031,520.1651000976562
303.4267883300781,320.58111572265625,307.5380859375,272.7149963378906,216.14039611816406
3613.860107421875,3940.69873046875,4249.4921875,4530.451171875,4797.16943359375
3613.85986328125,3940.698486328125,4249.49169921875,4530.451171875,4797.16943359375
68.31822967529297,74.97760009765625,79.96752166748047,85.14303588867188,90.13063049316406
48.40281295776367,53.06235885620117,57.736183166503906,62.83677291870117,67.40758514404297
5354.775390625,6079.16748046875,6815.236328125,7559.57958984375,8304.4970703125
180.77005004882812,183.0926513671875,184.7613067626953,184.37255859375,182.97142028808594
96.24007415771484,105.40123748779297,112.18186950683594,119.19364166259766,125.91317749023438
6315.54150390625,7192.6982421875,8225.6005859375,9403.7041015625,10661.935546875
79.956298828125,85.85869598388672,91.17543029785156,95.7220458984375,99.81257629394531
102.87670135498047,111.78675842285156,121.37775421142578,132.01129150390625,142.5268096923828
95.48025512695312,102.66820526123047,100.23869323730469,90.46569061279297,72.97081756591797
44.2626838684082,54.47947311401367,66.31167602539062,79.79721069335938,95.37281036376953
392.5107421875,399.6415710449219,402.3941650390625,400.56524658203125,396.0354919433594
18.20905876159668,18.311180114746094,18.345975875854492,18.1765079498291,17.90943145751953
191.41192626953125,209.89450073242188,226.64096069335938,239.73365783691406,255.1734619140625
280.96435546875,323.8325500488281,362.7257385253906,405.5936279296875,450.9132995605469
30.43919563293457,37.46522903442383,45.6021614074707,54.87609100341797,65.58734130859375
789.5820922851562,998.6746826171875,1213.7708740234375,1459.17138671875,1726.312255859375
675.383056640625,777.704833984375,870.2953491210938,972.2365112304688,1079.8538818359375
290.1972351074219,311.6269226074219,330.931884765625,347.44244384765625,362.2983093261719
847.2527465820312,881.0166625976562,831.8255615234375,725.988037109375,566.2960205078125
38.07081604003906,42.3084716796875,46.49694061279297,50.51984786987305,54.51786422729492
851.9088745117188,842.2201538085938,832.1246337890625,820.8141479492188,799.5970458984375
7144.95556640625,7980.6455078125,8853.779296875,9745.4873046875,10543.115234375
211.29652404785156,203.63829040527344,195.4274444580078,186.73545837402344,176.63450622558594
7.415471076965332,7.897807598114014,8.282845497131348,8.50953483581543,8.797271728515625
0.0,0.0,0.0,0.0,0.0
268.69036865234375,246.63507080078125,223.88217163085938,200.92074584960938,179.08912658691406
1437.8179931640625,1543.9942626953125,1639.64306640625,1721.4466552734375,1795.0518798828125
1211.08642578125,742.7984008789062,432.0003662109375,247.5106201171875,137.61627197265625
0.0,0.0,0.0,0.0,0.0
597.8937377929688,600.1526489257812,613.0715942382812,619.9546508789062,625.7127685546875
11427.4501953125,13104.611328125,14440.591796875,15739.923828125,16883.552734375
8020.2158203125,9134.1328125,10445.8330078125,11941.927734375,13539.77734375
1.6506779193878174,1.664644718170166,1.6725395917892456,1.6617910861968994,1.6420190334320068
0.0,0.0,0.0,0.0,0.0
155.7532501220703,175.83425903320312,197.5371551513672,220.65255737304688,245.7545928955078
120.50120544433594,130.9651641845703,141.91690063476562,152.8795928955078,162.09580993652344
158.74839782714844,179.83590698242188,192.1267852783203,201.23037719726562,207.8314971923828
7.407437324523926,7.636995792388916,7.844635963439941,7.96834659576416,8.049433708190918
344.59161376953125,362.6368408203125,380.2198486328125,394.2237854003906,406.49249267578125
19.694368362426758,22.592741012573242,24.442188262939453,25.92420768737793,27.11334228515625
1.195010781288147,1.2806769609451294,1.3674232959747314,1.443814992904663,1.5160789489746094
673.7908935546875,662.5260620117188,649.0474243164062,628.7747192382812,605.7806396484375
191.722900390625,231.19650268554688,275.7086486816406,325.0574951171875,380.63531494140625
277.49517822265625,293.09368896484375,281.0828857421875,249.1790008544922,197.4264373779297
1406.2518310546875,1411.1448974609375,1436.6640625,1468.2337646484375,1489.2330322265625
1551.2852783203125,1648.9071044921875,1746.2098388671875,1828.697265625,1904.53466796875
16.301559448242188,17.751331329345703,19.11589241027832,20.35161590576172,21.52000617980957
2.436602830886841,2.4948055744171143,2.544980049133301,2.56730318069458,2.5755598545074463
0.0,0.0,0.0,0.0,0.0
445.9479064941406,467.68560791015625,485.0491943359375,497.34552001953125,506.48876953125
0.7245407104492188,0.730671226978302,0.7341366410255432,0.7294187545776367,0.7207400798797607
413.924560546875,432.8272399902344,468.1688537597656,515.1434936523438,560.255615234375
0.0,0.0,0.0,0.0,0.0
18.83184814453125,19.303556442260742,19.567873001098633,19.610584259033203,19.51985740661621
2122.777099609375,2170.41455078125,2258.35791015625,2326.17333984375,2391.430419921875
10859.3701171875,11776.3369140625,12710.0107421875,13640.72265625,14424.1279296875
21.00702476501465,23.094390869140625,25.107900619506836,26.98702049255371,28.809694290161133
15.935361862182617,16.919052124023438,17.706035614013672,18.244592666625977,18.640705108642578
246.81434631347656,250.11294555664062,230.1330108642578,195.73602294921875,148.7919464111328
47.44809341430664,50.332218170166016,53.65645217895508,56.003787994384766,56.15483856201172
0.0,0.0,0.0,0.0,0.0
753.9834594726562,742.3941650390625,722.8848876953125,695.8960571289062,665.3632202148438
11.937174797058105,12.509896278381348,13.256633758544922,14.087712287902832,14.840840339660645
8.892851829528809,10.31610107421875,11.285857200622559,12.104522705078125,12.801854133605957
29.20413589477539,26.52585792541504,24.100706100463867,21.55861473083496,20.238094329833984
249.29440307617188,274.33599853515625,298.54852294921875,321.20904541015625,343.2414245605469
3.672987937927246,3.8739705085754395,4.068666934967041,4.254643440246582,4.404348373413086
10.13878059387207,10.400001525878906,10.628640174865723,10.741579055786133,10.79595947265625
51.70466995239258,55.296836853027344,58.48341751098633,61.15132141113281,63.50648880004883
93.99845123291016,108.72200775146484,122.20851135253906,137.1320037841797,152.99032592773438
291.79278564453125,283.7474670410156,274.7568054199219,264.8988952636719,252.82460021972656
21.00702476501465,23.094390869140625,25.107900619506836,26.987018585205078,28.8096923828125
12.52021598815918,12.904906272888184,13.154056549072266,13.255778312683105,13.267526626586914
5.8362812995910645,6.062386512756348,6.227487564086914,6.324450969696045,6.379283428192139
83.38908386230469,88.3066177368164,92.47817993164062,95.7471694946289,98.45816040039062
12.520216941833496,12.9049072265625,13.154058456420898,13.255780220031738,13.26752758026123
20.671689987182617,21.496923446655273,22.33839988708496,23.251506805419922,24.02501106262207
486.8054504394531,574.4216918945312,670.2984008789062,773.2966918945312,886.0602416992188
73.96723175048828,73.62532043457031,73.01476287841797,71.6043472290039,69.8344497680664
5.352535247802734,6.1130051612854,6.8885955810546875,7.639760494232178,8.309325218200684
270.18048095703125,278.6373291015625,284.1754150390625,286.5328063964844,286.94677734375
529.0423583984375,555.45361328125,577.8739013671875,593.9215087890625,606.3543701171875
171.7537078857422,184.25563049316406,199.87698364257812,217.43649291992188,234.48387145996094
264.05322265625,289.6431884765625,288.47760009765625,265.5889587402344,218.53688049316406
0.0,0.0,0.0,0.0,0.0
50.80005645751953,55.654052734375,60.55939865112305,65.38084411621094,69.3761215209961
4.862668514251709,5.313388347625732,5.784477233886719,6.227329254150391,6.667166233062744
4.125678062438965,4.444972038269043,4.771317958831787,5.064690113067627,5.346493721008301
158.05172729492188,202.13999938964844,248.42269897460938,301.9862060546875,361.2654113769531
52.84376525878906,60.820796966552734,67.26612854003906,73.58641052246094,79.22136688232422
0.06788911670446396,0.06853057444095612,0.06951028853654861,0.07003026455640793,0.06993431597948074
308.3269958496094,328.789794921875,349.3178405761719,367.001953125,383.4578552246094
114.6983642578125,126.87212371826172,138.78326416015625,150.0889129638672,161.2127227783203
52.39036560058594,52.742767333984375,52.8729362487793,52.77389144897461,52.144954681396484
82.44124603271484,84.97428894042969,86.61486053466797,87.28466796875,87.36201477050781
23.674358367919922,28.157190322875977,30.407264709472656,30.35390281677246,27.081235885620117
87.33309936523438,85.00762176513672,82.43895721435547,79.0591812133789,75.40042877197266
165.3571014404297,185.4080810546875,205.58734130859375,225.37448120117188,245.38739013671875
79.07933044433594,83.90766906738281,88.65422058105469,93.26361846923828,97.1253662109375
300.3563537597656,310.2193298339844,316.8565979003906,319.961181640625,320.9009704589844
270.1805114746094,278.6373291015625,284.1754150390625,286.5328063964844,286.9468078613281
6844.392578125,7070.505859375,7261.4423828125,7554.8740234375,7672.9033203125
1.4528272151947021,1.5351262092590332,1.6161059141159058,1.6824445724487305,1.7418606281280518
551.9105834960938,592.6666259765625,629.3816528320312,660.7822265625,689.0358276367188
138.20260620117188,156.1400909423828,174.451416015625,192.69712829589844,211.40493774414062
286.7597351074219,314.7118225097656,335.6565856933594,357.38037109375,378.3153381347656
14.545326232910156,14.493167877197266,14.510547637939453,14.430327415466309,14.224482536315918
79.64930725097656,89.62075805664062,99.49836730957031,108.71673583984375,116.49675750732422
1833.1597900390625,1838.09619140625,1836.253662109375,1814.024658203125,1782.199462890625
1.459647536277771,1.4852057695388794,1.5056389570236206,1.5093859434127808,1.5048091411590576
6.12726354598999,6.52933931350708,6.932143688201904,7.277984142303467,7.598997592926025
286.7597351074219,314.7118225097656,335.6565856933594,357.38037109375,378.3153381347656
11.841689109802246,12.054844856262207,12.694164276123047,13.59829330444336,14.397826194763184
527.79638671875,557.1896362304688,581.7033081054688,600.4000244140625,615.4871826171875
6.957669734954834,7.258588790893555,7.544600486755371,7.754708766937256,7.926772594451904
468.4859924316406,516.0971069335938,562.248291015625,605.5715942382812,647.8015747070312
0.052538782358169556,0.0578254871070385,0.06340949237346649,0.06875976920127869,0.07415086776018143
0.08597203344106674,0.08548843115568161,0.08469410985708237,0.08297441899776459,0.08084198087453842
124.40174102783203,136.23190307617188,148.63699340820312,160.36888122558594,172.07391357421875
463.79315185546875,500.56634521484375,534.2700805664062,563.7684326171875,590.8534545898438
137.5812225341797,142.8541259765625,147.22174072265625,151.7593536376953,154.19419860839844
261.2439880371094,271.7608642578125,284.0586853027344,294.91790771484375,303.5024719238281
114.90445709228516,119.30825805664062,122.95598602294922,126.74567413330078,128.77920532226562
35.22524642944336,36.34134292602539,34.04277038574219,29.477994918823242,22.813283920288086
113.55595397949219,109.58692169189453,105.36666107177734,100.18272399902344,94.7292709350586
462.0146789550781,498.64691162109375,532.221435546875,561.6066284179688,588.5878295898438
255.78048706054688,295.5999450683594,337.8338623046875,381.7180480957031,428.37225341796875
1314.4852294921875,1410.8284912109375,1503.98974609375,1590.7420654296875,1653.6558837890625
2298.51806640625,2669.650390625,2984.41357421875,3306.092529296875,3611.588134765625
2.23488187789917,2.341299057006836,2.443739414215088,2.5223076343536377,2.589064598083496
0.40413859486579895,0.4178178310394287,0.4303673803806305,0.4383660554885864,0.44405433535575867
96.24007415771484,105.40123748779297,112.18186950683594,119.19364166259766,125.91317749023438
924.625732421875,1005.6748046875,1063.0074462890625,1121.6787109375,1176.7613525390625
7.170435905456543,8.646747589111328,10.311501502990723,12.157147407531738,14.235758781433105
322.8026428222656,345.8349304199219,336.4167785644531,302.5070495605469,243.1141357421875
1626.428955078125,1710.743408203125,1779.494140625,1829.99072265625,1869.1336669921875
1073.545654296875,1062.06005859375,1063.190185546875,1083.6805419921875,1097.59912109375
24.66979217529297,25.577482223510742,26.420787811279297,26.988506317138672,27.41660499572754
5.997364044189453,6.3662943840026855,6.733001232147217,7.041672229766846,7.323937892913818
131.1768798828125,136.204345703125,140.36863708496094,144.6950225830078,147.0165252685547
2703.812255859375,3064.42236328125,3425.14013671875,3774.734375,4101.79248046875
138.20260620117188,156.14010620117188,174.45143127441406,192.6971435546875,211.40493774414062
494.5645446777344,492.8432312011719,484.0896911621094,468.17730712890625,448.96270751953125
17.262121200561523,17.579641342163086,17.83698844909668,17.896915435791016,17.858154296875
7.170435428619385,8.646747589111328,10.311500549316406,12.157146453857422,14.235756874084473
600.0693359375,630.6904907226562,656.8392333984375,675.7911987304688,690.6651611328125
0.025777071714401245,0.031909044831991196,0.03935407102108002,0.04799661785364151,0.05821479856967926
112.29181671142578,114.08595275878906,117.95816040039062,120.73218536376953,123.33448028564453
0.08914995938539505,0.08896766602993011,0.08921210467815399,0.08885611593723297,0.08772407472133636
3.17767596244812,4.0172438621521,4.987542629241943,6.10609769821167,7.367764949798584
191.22494506835938,201.6839599609375,215.98887634277344,224.3999481201172,231.18356323242188
2804.187744140625,2931.422119140625,3051.467041015625,3162.672119140625,3244.94384765625
154.8947296142578,179.90383911132812,206.6360626220703,234.6455841064453,264.6414489746094
241.92401123046875,263.49884033203125,278.9208984375,286.1145324707031,282.9294128417969
53.0023193359375,58.6485710144043,64.1773681640625,69.42996978759766,74.60213470458984
1.2885048389434814,1.304871678352356,1.314527153968811,1.3213661909103394,1.3187685012817383
174.2292022705078,202.1394805908203,231.59658813476562,262.548828125,294.7840270996094
21.00702476501465,23.094392776489258,25.10790252685547,26.987022399902344,28.809694290161133
0.1552770435810089,0.15799592435359955,0.16016963124275208,0.1605682224035263,0.16008134186267853
3.1415116786956787,3.3545942306518555,3.568920850753784,3.754733085632324,3.928464889526367
388.6671142578125,375.5865478515625,361.6078186035156,344.2792663574219,325.9759521484375
9.685664176940918,10.677306175231934,11.826996803283691,13.012455940246582,14.190966606140137
286.7597351074219,314.7118225097656,335.6565856933594,357.38037109375,378.3153381347656
779.9783325195312,840.5460815429688,910.3096923828125,965.2422485351562,983.2362060546875
0.4820198714733124,0.5015464425086975,0.5310912132263184,0.5567064881324768,0.5824382305145264
596.5657348632812,615.0430297851562,628.3206176757812,634.1155395507812,635.7079467773438
4314.1552734375,4369.009765625,4375.54541015625,4332.3349609375,4260.40576171875
32.520565032958984,34.69859313964844,36.99483108520508,39.50876998901367,41.885093688964844
108.2169189453125,116.50151824951172,124.03089904785156,130.54757690429688,136.4730682373047
494.5645446777344,492.8432312011719,484.0896911621094,468.17730712890625,448.96270751953125
1.8035277128219604,1.818787693977356,1.8274139165878296,1.815670132637024,1.794067144393921
659.5065307617188,732.9160766601562,805.4735107421875,875.1629028320312,944.4212646484375
248.63270568847656,256.4395751953125,240.15342712402344,207.89385986328125,160.84640502929688
270.18048095703125,278.6373291015625,284.1754150390625,286.5328063964844,286.94677734375
67.78189849853516,77.67535400390625,88.02674102783203,98.62490844726562,109.74829864501953
76.24335479736328,84.6326675415039,93.59867095947266,102.36383056640625,111.33330535888672
1417.166748046875,1452.688232421875,1496.2509765625,1530.7646484375,1552.3167724609375
280.7020568847656,293.5208740234375,317.48773193359375,349.3434753417969,379.9361877441406
76.53436279296875,78.32003021240234,81.56446838378906,84.08690643310547,86.5211181640625
216.94052124023438,229.12728881835938,241.1063232421875,250.89129638671875,259.6356201171875
247.4625701904297,273.7275390625,299.4259033203125,323.8179626464844,347.8176574707031
96.64778900146484,89.71466064453125,81.15510559082031,73.15696716308594,66.4310531616211
286.7597351074219,314.7118225097656,335.6565856933594,357.38037109375,378.3153381347656
527.7965087890625,557.1897583007812,581.703369140625,600.400146484375,615.4873046875
33.693511962890625,38.78957748413086,44.49174118041992,50.46485137939453,56.92463302612305
113.84822845458984,118.21156311035156,121.82575225830078,125.58061218261719,127.59544372558594
18.36281967163086,18.316869735717773,18.25398063659668,17.65422248840332,17.213842391967773
248.63270568847656,256.4395751953125,240.15342712402344,207.89385986328125,160.84640502929688
83.5911865234375,86.28582000732422,88.69056701660156,90.76754760742188,91.95836639404297
76.22404479980469,75.93666076660156,77.21361541748047,78.59392547607422,78.58768463134766
134.9684600830078,143.20921325683594,151.3103790283203,159.17745971679688,165.76849365234375
66.24279022216797,71.58386993408203,76.51807403564453,80.88599395751953,84.94770050048828
1352.1104736328125,1322.3355712890625,1288.44775390625,1241.4725341796875,1189.622314453125
1314.4852294921875,1410.8284912109375,1503.98974609375,1590.7420654296875,1653.6558837890625
134.92726135253906,135.66868591308594,134.4592742919922,131.21075439453125,126.95899963378906
330.6639404296875,335.6949462890625,346.8282775878906,354.7181701660156,362.09185791015625
122.1732406616211,126.2105712890625,128.57986450195312,129.16014099121094,127.92732238769531
392.2811584472656,375.39947509765625,358.1814880371094,345.9873046875,331.65130615234375
43.73667526245117,48.255889892578125,53.8371696472168,60.234012603759766,66.80550384521484
129.22239685058594,137.94100952148438,145.61660766601562,151.9739227294922,157.53111267089844
1218.406005859375,1410.6727294921875,1622.2308349609375,1850.9012451171875,2075.603271484375
572.4328002929688,613.7853393554688,652.1334228515625,684.4900512695312,713.6731567382812
152.61187744140625,171.65850830078125,192.37033081054688,213.1846466064453,234.9500274658203
155.7532501220703,175.83425903320312,197.5371551513672,220.65255737304688,245.7545928955078
5044.79150390625,5496.26123046875,5905.39794921875,6256.18017578125,6535.04541015625
47.54963684082031,47.329837799072266,46.93734359741211,46.03065490722656,44.892887115478516
8.328690528869629,7.703317165374756,7.026458263397217,6.319365501403809,5.603891849517822
1.8000394105911255,1.884516716003418,1.9656836986541748,2.0275540351867676,2.0798542499542236
