elevation
421.0
1301.0
151.0
2141.0
9.0
977.0
90.0
63.0
45.0
94.0
1556.0
30.0
328.0
18.0
2.0
36.0
60.0
452.0
45.0
1755.0
16.0
415.0
732.0
1952.0
1642.0
73.0
32.0
13.0
25.0
11.0
1006.0
420.0
1593.0
2148.0
2493.0
68.0
1204.0
759.0
1458.0
944.0
291.0
1790.0
769.0
1863.0
1889.0
1752.0
14.0
227.0
63.0
38.0
25.0
984.0
1872.0
2067.0
50.0
910.0
1025.0
0.0
717.0
43.0
47.0
1708.0
455.0
99.0
194.0
122.0
334.0
3787.0
208.0
16.0
1386.0
231.0
153.0
307.0
35.0
40.0
458.0
1977.0
848.0
1678.0
1676.0
1576.0
1624.0
589.0
13.0
595.0
12.0
1610.0
1739.0
461.0
1003.0
1237.0
527.0
271.0
63.0
3563.0
213.0
1233.0
1202.0
2119.0
115.0
770.0
330.0
1178.0
2979.0
531.0
2708.0
703.0
741.0
49.0
260.0
48.0
31.0
11.0
858.0
282.0
105.0
778.0
294.0
1608.0
2421.0
1469.0
106.0
292.0
319.0
3328.0
38.0
481.0
52.0
228.0
27.0
737.0
2281.0
519.0
547.0
320.0
834.0
1255.0
237.0
1459.0
333.0
3187.0
677.0
25.0
1593.0
1596.0
141.0
480.0
13.0
80.0
17.0
256.0
1843.0
223.0
751.0
795.0
610.0
358.0
1509.0
838.0
26.0
1994.0
466.0
2735.0
1002.0
1381.0
731.0
100.0
250.0
2257.0
454.0
196.0
415.0
14.0
0.0
470.0
330.0
105.0
266.0
541.0
-3.0
1054.0
24.0
21.0
15.0
251.0
18.0
877.0
2661.0
11.0
25.0
3712.0
79.0
221.0
255.0
190.0
1581.0
93.0
10.0
1568.0
278.0
855.0
13.0
39.0
1419.0
8.0
56.0
62.0
3088.0
48.0
156.0
20.0
2143.0
694.0
1745.0
772.0
302.0
1420.0
104.0
68.0
350.0
224.0
1897.0
182.0
197.0
1804.0
11.0
969.0
1075.0
2744.0
995.0
364.0
3760.0
-1.0
1188.0
739.0
16.0
1559.0
130.0
113.0
1389.0
1629.0
8.0
2050.0
1122.0
1874.0
751.0
24.0
23.0
1159.0
1194.0
2449.0
14.0
231.0
46.0
8.0
1027.0
413.0
1818.0
533.0
842.0
38.0
48.0
6.0
2226.0
1238.0
12.0
1517.0
26.0
1570.0
243.0
198.0
1501.0
107.0
45.0
3717.0
552.0
752.0
1221.0
69.0
361.0
641.0
70.0
27.0
228.0
1705.0
264.0
2041.0
2697.0
2245.0
138.0
1845.0
1183.0
35.0
767.0
124.0
18.0
219.0
1413.0
54.0
870.0
1326.0
15.0
159.0
767.0
1433.0
1991.0
1866.0
1472.0
37.0
459.0
274.0
2053.0
522.0
3888.0
125.0
1381.0
1955.0
1712.0
553.0
370.0
29.0
950.0
4.0
15.0
56.0
2267.0
160.0
574.0
204.0
439.0
1504.0
249.0
772.0
17.0
1259.0
566.0
2398.0
1209.0
942.0
108.0
700.0
261.0
3.0
946.0
1090.0
535.0
81.0
3116.0
89.0
768.0
9.0
1805.0
844.0
1298.0
802.0
2522.0
26.0
347.0
262.0
663.0
19.0
465.0
213.0
93.0
883.0
148.0
632.0
1152.0
2043.0
1.0
183.0
431.0
55.0
97.0
12.0
52.0
4967.0
480.0
282.0
368.0
1957.0
577.0
492.0
115.0
88.0
303.0
390.0
149.0
1661.0
2103.0
20.0
435.0
1094.0
1211.0
1764.0
3.0
951.0
366.0
103.0
41.0
229.0
3082.0
66.0
42.0
38.0
992.0
48.0
804.0
1994.0
19.0
21.0
1036.0
9.0
202.0
12.0
262.0
191.0
2338.0
87.0
341.0
1612.0
16.0
1019.0
174.0
43.0
528.0
85.0
426.0
100.0
357.0
1009.0
2597.0
138.0
62.0
2576.0
1074.0
226.0
712.0
-1.0
208.0
386.0
8.0
218.0
0.0
2771.0
593.0
143.0
484.0
128.0
112.0
2.0
466.0
14.0
372.0
154.0
1124.0
27.0
367.0
1669.0
170.0
34.0
515.0
1618.0
57.0
224.0
14.0
155.0
37.0
1566.0
3482.0
1610.0
903.0
598.0
1978.0
1895.0
4759.0
1741.0
288.0
149.0
212.0
1569.0
14.0
135.0
270.0
299.0
39.0
325.0
78.0
377.0
808.0
1157.0
1371.0
-2.0
1661.0
652.0
271.0
16.0
940.0
221.0
1837.0
476.0
16.0
307.0
1904.0
326.0
16.0
776.0
1520.0
244.0
28.0
43.0
48.0
1516.0
404.0
29.0
346.0
38.0
778.0
18.0
1078.0
-3.0
189.0
0.0
1445.0
352.0
2759.0
16.0
23.0
913.0
33.0
2895.0
61.0
178.0
104.0
97.0
294.0
1662.0
1133.0
211.0
28.0
4266.0
2668.0
786.0
1139.0
1247.0
150.0
761.0
464.0
1252.0
2484.0
150.0
1637.0
45.0
80.0
60.0
605.0
143.0
888.0
288.0
379.0
402.0
7.0
2065.0
514.0
2668.0
26.0
69.0
11.0
1830.0
285.0
99.0
432.0
736.0
214.0
746.0
14.0
54.0
1573.0
136.0
1170.0
266.0
15.0
1788.0
2206.0
1667.0
1311.0
452.0
11.0
190.0
7.0
187.0
189.0
109.0
893.0
4.0
1529.0
480.0
18.0
52.0
42.0
2181.0
1027.0
1725.0
216.0
220.0
318.0
300.0
1466.0
15.0
85.0
520.0
1785.0
109.0
1630.0
3711.0
266.0
1004.0
180.0
1174.0
1342.0
270.0
2317.0
149.0
274.0
3312.0
2051.0
265.0
237.0
1535.0
98.0
520.0
2972.0
621.0
357.0
197.0
3273.0
2282.0
30.0
71.0
31.0
476.0
321.0
229.0
2070.0
1862.0
3323.0
3643.0
1418.0
2582.0
32.0
1643.0
69.0
53.0
306.0
726.0
1501.0
1702.0
83.0
2320.0
59.0
26.0
189.0
450.0
281.0
819.0
942.0
1239.0
442.0
15.0
2904.0
7.0
3172.0
3674.0
68.0
281.0
39.0
49.0
41.0
32.0
2079.0
186.0
1120.0
22.0
559.0
35.0
99.0
496.0
1223.0
1233.0
232.0
4.0
504.0
659.0
134.0
87.0
1130.0
919.0
62.0
831.0
4054.0
1468.0
2201.0
1716.0
2419.0
23.0
611.0
1918.0
1854.0
633.0
229.0
441.0
2257.0
6.0
1949.0
185.0
90.0
3476.0
643.0
25.0
735.0
3971.0
341.0
19.0
254.0
229.0
388.0
742.0
122.0
155.0
70.0
797.0
241.0
95.0
284.0
16.0
567.0
124.0
90.0
177.0
339.0
217.0
217.0
21.0
448.0
130.0
1880.0
2058.0
1579.0
2766.0
4112.0
198.0
859.0
1129.0
387.0
289.0
1873.0
2380.0
1473.0
490.0
2740.0
6.0
93.0
512.0
109.0
644.0
315.0
3.0
3661.0
288.0
1683.0
24.0
835.0
60.0
18.0
339.0
362.0
1002.0
166.0
444.0
432.0
1142.0
2126.0
999.0
19.0
96.0
112.0
224.0
318.0
926.0
1116.0
3213.0
372.0
94.0
9.0
72.0
297.0
554.0
1361.0
11.0
177.0
11.0
720.0
52.0
316.0
235.0
18.0
282.0
18.0
15.0
390.0
356.0
18.0
43.0
51.0
660.0
1030.0
77.0
343.0
214.0
86.0
106.0
19.0
1144.0
2652.0
84.0
93.0
4972.0
1256.0
109.0
407.0
843.0
928.0
2242.0
2961.0
34.0
902.0
475.0
2069.0
1635.0
1307.0
859.0
57.0
40.0
576.0
133.0
610.0
954.0
228.0
4782.0
1391.0
26.0
589.0
245.0
4489.0
2589.0
97.0
217.0
21.0
121.0
16.0
1133.0
85.0
892.0
901.0
106.0
0.0
27.0
16.0
4.0
817.0
229.0
24.0
515.0
243.0
239.0
140.0
24.0
763.0
24.0
447.0
972.0
366.0
1489.0
66.0
254.0
292.0
773.0
802.0
451.0
405.0
1897.0
1121.0
31.0
206.0
8.0
129.0
318.0
1477.0
78.0
177.0
22.0
1358.0
163.0
5775.0
707.0
507.0
208.0
91.0
410.0
1401.0
366.0
472.0
459.0
654.0
1.0
11.0
295.0
447.0
43.0
19.0
162.0
575.0
109.0
1120.0
260.0
10.0
229.0
1200.0
1443.0
307.0
1435.0
714.0
1240.0
98.0
31.0
943.0
240.0
367.0
1464.0
306.0
29.0
258.0
1506.0
160.0
14.0
898.0
82.0
632.0
301.0
267.0
357.0
29.0
15.0
273.0
1134.0
49.0
1625.0
394.0
517.0
160.0
1064.0
1199.0
1735.0
107.0
652.0
338.0
516.0
601.0
471.0
1572.0
1005.0
1400.0
478.0
689.0
217.0
477.0
3.0
728.0
64.0
1972.0
4041.0
1246.0
1032.0
22.0
62.0
44.0
1204.0
17.0
1591.0
17.0
1450.0
781.0
2495.0
2223.0
400.0
9.0
691.0
72.0
2173.0
529.0
67.0
229.0
4.0
21.0
60.0
1731.0
391.0
941.0
3582.0
87.0
1155.0
982.0
31.0
16.0
209.0
930.0
15.0
212.0
34.0
801.0
1151.0
1112.0
1625.0
250.0
210.0
970.0
1768.0
11.0
1398.0
8.0
1227.0
27.0
935.0
2192.0
17.0
1596.0
11.0
73.0
2422.0
44.0
109.0
382.0
22.0
1584.0
1436.0
22.0
1457.0
9.0
0.0
1748.0
849.0
883.0
23.0
539.0
775.0
49.0
45.0
142.0
1175.0
956.0
1066.0
277.0
12.0
93.0
234.0
675.0
298.0
794.0
1491.0
281.0
2149.0
1621.0
131.0
172.0
30.0
1361.0
55.0
343.0
70.0
842.0
16.0
2488.0
256.0
33.0
690.0
83.0
781.0
284.0
1981.0
2619.0
15.0
546.0
556.0
1164.0
37.0
6.0
1472.0
188.0
1015.0
0.0
248.0
468.0
32.0
2624.0
677.0
3523.0
1841.0
341.0
161.0
83.0
39.0
340.0
653.0
871.0
178.0
36.0
374.0
410.0
303.0
73.0
212.0
2799.0
31.0
1206.0
43.0
1399.0
1700.0
3286.0
1532.0
598.0
1454.0
3073.0
1448.0
1.0
573.0
3642.0
249.0
14.0
31.0
25.0
699.0
116.0
432.0
1826.0
73.0
297.0
1664.0
27.0
1362.0
31.0
288.0
56.0
1284.0
1350.0
33.0
1553.0
1368.0
595.0
46.0
310.0
4.0
435.0
176.0
1711.0
82.0
4.0
49.0
684.0
497.0
13.0
585.0
79.0
1314.0
7.0
2065.0
2090.0
15.0
165.0
47.0
0.0
167.0
18.0
497.0
345.0
679.0
84.0
326.0
108.0
0.0
1039.0
1547.0
235.0
117.0
2132.0
143.0
949.0
7.0
12.0
24.0
1039.0
77.0
50.0
2922.0
47.0
2500.0
1406.0
12.0
3009.0
352.0
39.0
278.0
441.0
86.0
39.0
3656.0
23.0
91.0
965.0
61.0
15.0
43.0
34.0
1954.0
13.0
1492.0
1498.0
17.0
242.0
354.0
15.0
4397.0
989.0
16.0
202.0
625.0
1488.0
1955.0
155.0
1423.0
190.0
235.0
289.0
1014.0
544.0
587.0
1585.0
2126.0
1578.0
52.0
432.0
228.0
2315.0
179.0
894.0
278.0
583.0
198.0
51.0
289.0
463.0
374.0
35.0
326.0
324.0
2057.0
173.0
725.0
69.0
1636.0
691.0
407.0
116.0
264.0
1480.0
160.0
1085.0
477.0
263.0
120.0
32.0
757.0
149.0
636.0
4233.0
193.0
14.0
607.0
273.0
193.0
1460.0
1254.0
1709.0
1351.0
630.0
5.0
631.0
996.0
20.0
486.0
161.0
887.0
22.0
47.0
21.0
66.0
493.0
39.0
381.0
307.0
1501.0
0.0
16.0
1340.0
74.0
701.0
2576.0
1783.0
534.0
14.0
76.0
1128.0
675.0
396.0
37.0
12.0
34.0
3484.0
560.0
180.0
1440.0
439.0
150.0
2240.0
148.0
77.0
1541.0
324.0
11.0
1775.0
1899.0
3549.0
380.0
1.0
992.0
120.0
642.0
2565.0
465.0
1549.0
11.0
97.0
20.0
378.0
1344.0
50.0
1767.0
75.0
1450.0
2277.0
1562.0
1690.0
824.0
16.0
1008.0
674.0
1133.0
1172.0
108.0
27.0
1570.0
260.0
1166.0
36.0
4269.0
37.0
244.0
407.0
151.0
1395.0
95.0
730.0
1970.0
147.0
53.0
2469.0
1212.0
1947.0
136.0
293.0
56.0
2181.0
1977.0
62.0
42.0
11.0
1593.0
444.0
2080.0
30.0
158.0
4.0
53.0
125.0
2687.0
2728.0
777.0
788.0
535.0
245.0
79.0
91.0
216.0
154.0
329.0
140.0
73.0
303.0
300.0
185.0
48.0
4.0
1041.0
193.0
423.0
296.0
82.0
820.0
337.0
72.0
405.0
131.0
1066.0
269.0
348.0
411.0
597.0
2332.0
20.0
224.0
1648.0
108.0
44.0
219.0
73.0
33.0
12.0
890.0
15.0
604.0
16.0
2258.0
168.0
2308.0
1158.0
601.0
67.0
46.0
60.0
2691.0
2051.0
944.0
24.0
791.0
788.0
368.0
1718.0
1328.0
650.0
229.0
62.0
1142.0
182.0
1372.0
318.0
732.0
54.0
462.0
0.0
905.0
1493.0
255.0
1805.0
101.0
352.0
0.0
1392.0
181.0
959.0
129.0
520.0
441.0
709.0
2501.0
194.0
2734.0
840.0
631.0
1369.0
133.0
2430.0
986.0
1307.0
821.0
42.0
15.0
1730.0
1341.0
53.0
1153.0
1697.0
245.0
169.0
28.0
1493.0
98.0
101.0
2250.0
47.0
904.0
0.0
208.0
463.0
672.0
940.0
175.0
702.0
60.0
36.0
1360.0
2553.0
320.0
19.0
434.0
17.0
22.0
97.0
2299.0
50.0
24.0
437.0
431.0
1673.0
3.0
932.0
2689.0
106.0
461.0
70.0
1321.0
210.0
7.0
604.0
1517.0
351.0
815.0
1.0
784.0
72.0
950.0
3120.0
104.0
1311.0
957.0
84.0
0.0
126.0
1275.0
895.0
1989.0
181.0
203.0
5488.0
268.0
676.0
13.0
2576.0
2804.0
317.0
2965.0
1335.0
83.0
13.0
1463.0
1684.0
74.0
695.0
488.0
24.0
106.0
27.0
1226.0
196.0
59.0
44.0
579.0
170.0
1221.0
1448.0
1385.0
46.0
168.0
743.0
953.0
1825.0
1491.0
345.0
329.0
2355.0
1059.0
1864.0
82.0
725.0
91.0
57.0
25.0
11.0
25.0
958.0
1502.0
5.0
136.0
1628.0
322.0
145.0
54.0
939.0
1956.0
186.0
553.0
44.0
670.0
702.0
459.0
935.0
16.0
340.0
1677.0
288.0
407.0
1251.0
425.0
241.0
1124.0
523.0
459.0
49.0
2610.0
457.0
272.0
1126.0
314.0
11.0
171.0
264.0
404.0
3551.0
36.0
66.0
2120.0
208.0
42.0
3604.0
17.0
818.0
304.0
0.0
981.0
9.0
368.0
92.0
14.0
1779.0
66.0
384.0
1119.0
597.0
210.0
800.0
355.0
23.0
1348.0
513.0
276.0
53.0
779.0
102.0
1011.0
1124.0
4.0
2116.0
90.0
647.0
1417.0
124.0
25.0
370.0
277.0
2626.0
266.0
1026.0
31.0
979.0
425.0
927.0
53.0
72.0
153.0
177.0
1521.0
56.0
40.0
2074.0
617.0
550.0
13.0
53.0
401.0
341.0
3.0
27.0
163.0
1606.0
3943.0
306.0
2049.0
2147.0
9.0
1683.0
7.0
43.0
2017.0
1300.0
514.0
698.0
1118.0
41.0
545.0
585.0
14.0
131.0
569.0
83.0
1251.0
40.0
954.0
606.0
281.0
1406.0
79.0
1187.0
57.0
1118.0
1147.0
376.0
334.0
31.0
305.0
86.0
164.0
1070.0
7.0
81.0
609.0
1001.0
250.0
162.0
443.0
354.0
1600.0
14.0
885.0
1052.0
49.0
59.0
215.0
21.0
200.0
1084.0
1716.0
42.0
693.0
1127.0
813.0
19.0
741.0
1298.0
2165.0
168.0
961.0
28.0
276.0
94.0
497.0
3118.0
988.0
112.0
255.0
2535.0
44.0
75.0
262.0
1287.0
2056.0
209.0
12.0
1031.0
1710.0
27.0
1946.0
10.0
134.0
117.0
2596.0
298.0
1798.0
1021.0
193.0
2927.0
334.0
24.0
1636.0
143.0
47.0
206.0
207.0
10.0
328.0
67.0
11.0
497.0
65.0
83.0
197.0
1571.0
0.0
3899.0
39.0
180.0
645.0
98.0
218.0
457.0
290.0
956.0
1810.0
1650.0
32.0
1832.0
832.0
320.0
1156.0
2470.0
9.0
54.0
76.0
560.0
350.0
254.0
10.0
770.0
3083.0
2312.0
604.0
1197.0
224.0
55.0
21.0
1402.0
2069.0
134.0
1658.0
1529.0
74.0
73.0
3307.0
730.0
379.0
1690.0
3048.0
209.0
31.0
928.0
1498.0
46.0
44.0
3124.0
35.0
345.0
234.0
2405.0
1659.0
594.0
1107.0
1007.0
1009.0
2331.0
1213.0
1041.0
209.0
74.0
130.0
322.0
30.0
6.0
6.0
8.0
186.0
12.0
2209.0
235.0
17.0
1962.0
1224.0
899.0
1515.0
89.0
1665.0
0.0
3.0
21.0
165.0
500.0
323.0
1204.0
361.0
970.0
1991.0
1371.0
10.0
862.0
274.0
1088.0
196.0
32.0
42.0
2565.0
374.0
738.0
35.0
113.0
676.0
99.0
22.0
181.0
772.0
10.0
11.0
42.0
524.0
335.0
708.0
61.0
427.0
49.0
1529.0
65.0
1014.0
121.0
134.0
682.0
289.0
534.0
73.0
106.0
811.0
25.0
185.0
4132.0
1041.0
1407.0
412.0
50.0
484.0
588.0
285.0
23.0
864.0
106.0
1231.0
846.0
723.0
68.0
239.0
863.0
1782.0
32.0
169.0
25.0
1584.0
570.0
877.0
242.0
613.0
17.0
892.0
544.0
5.0
307.0
153.0
3.0
902.0
251.0
142.0
64.0
302.0
160.0
1307.0
36.0
1326.0
235.0
69.0
2007.0
5.0
1579.0
572.0
1540.0
21.0
20.0
577.0
764.0
1251.0
3165.0
1260.0
301.0
691.0
378.0
2177.0
2842.0
625.0
968.0
112.0
176.0
94.0
119.0
1154.0
502.0
170.0
668.0
145.0
38.0
2832.0
3.0
414.0
70.0
-1.0
1794.0
176.0
505.0
24.0
1068.0
3023.0
368.0
1878.0
99.0
181.0
338.0
575.0
426.0
418.0
1157.0
21.0
528.0
1148.0
1885.0
9.0
128.0
525.0
892.0
97.0
31.0
275.0
1035.0
511.0
168.0
0.0
122.0
8.0
1257.0
15.0
389.0
318.0
2084.0
39.0
-3.0
15.0
33.0
442.0
2063.0
2898.0
163.0
158.0
70.0
911.0
57.0
1232.0
211.0
175.0
298.0
233.0
500.0
736.0
270.0
4.0
486.0
552.0
273.0
119.0
239.0
2.0
1.0
326.0
22.0
15.0
1734.0
57.0
1605.0
969.0
1647.0
952.0
255.0
15.0
118.0
1833.0
236.0
464.0
331.0
480.0
678.0
65.0
39.0
5.0
895.0
1348.0
109.0
138.0
75.0
724.0
214.0
949.0
197.0
7.0
156.0
15.0
17.0
2127.0
2362.0
6.0
56.0
222.0
554.0
349.0
1288.0
0.0
484.0
904.0
627.0
2018.0
1387.0
6.0
148.0
51.0
1336.0
159.0
290.0
1064.0
1478.0
123.0
1813.0
1484.0
59.0
36.0
17.0
15.0
20.0
1680.0
22.0
2262.0
1024.0
1671.0
19.0
2004.0
319.0
197.0
3751.0
3305.0
1858.0
252.0
229.0
1960.0
1259.0
784.0
72.0
1908.0
17.0
1087.0
476.0
1664.0
75.0
324.0
291.0
1565.0
1938.0
87.0
248.0
1095.0
2238.0
265.0
134.0
96.0
1926.0
332.0
1476.0
2026.0
1590.0
0.0
44.0
9.0
165.0
2.0
23.0
1748.0
466.0
1969.0
774.0
279.0
176.0
3068.0
1740.0
395.0
879.0
456.0
717.0
1380.0
185.0
7.0
1087.0
273.0
55.0
750.0
2.0
264.0
277.0
58.0
505.0
297.0
3608.0
6.0
624.0
38.0
89.0
1239.0
164.0
19.0
3663.0
2158.0
222.0
454.0
71.0
2103.0
1380.0
1056.0
41.0
1157.0
1614.0
563.0
934.0
836.0
556.0
9.0
1729.0
27.0
94.0
2.0
2928.0
3.0
2056.0
300.0
2783.0
79.0
1780.0
59.0
1565.0
65.0
1486.0
232.0
742.0
2495.0
2008.0
759.0
2255.0
68.0
55.0
50.0
78.0
292.0
13.0
1179.0
433.0
923.0
40.0
367.0
734.0
745.0
279.0
339.0
260.0
1464.0
42.0
14.0
239.0
1141.0
394.0
1982.0
975.0
579.0
235.0
578.0
314.0
600.0
24.0
2428.0
24.0
95.0
1078.0
1858.0
57.0
1385.0
18.0
208.0
32.0
76.0
13.0
837.0
2.0
13.0
124.0
1997.0
26.0
499.0
76.0
1034.0
318.0
58.0
587.0
1480.0
406.0
1503.0
751.0
15.0
482.0
983.0
1708.0
1457.0
217.0
924.0
2273.0
170.0
1036.0
1148.0
1383.0
638.0
27.0
616.0
116.0
1101.0
5.0
1161.0
2473.0
58.0
88.0
58.0
503.0
2238.0
94.0
35.0
351.0
18.0
2056.0
146.0
952.0
826.0
222.0
136.0
228.0
14.0
1121.0
9.0
219.0
1188.0
4.0
480.0
970.0
182.0
1283.0
17.0
866.0
265.0
411.0
26.0
694.0
1006.0
259.0
877.0
765.0
1758.0
1445.0
24.0
8.0
34.0
1283.0
579.0
1503.0
1792.0
127.0
1436.0
45.0
84.0
1684.0
1851.0
671.0
5156.0
1289.0
15.0
83.0
1945.0
238.0
327.0
0.0
144.0
81.0
236.0
415.0
1955.0
147.0
1120.0
511.0
206.0
27.0
135.0
671.0
8.0
1359.0
1115.0
516.0
973.0
1353.0
1951.0
933.0
18.0
1336.0
1513.0
12.0
886.0
1543.0
19.0
1704.0
923.0
1640.0
1353.0
599.0
1011.0
11.0
61.0
1089.0
386.0
5.0
1669.0
130.0
1447.0
233.0
218.0
130.0
54.0
0.0
774.0
814.0
1999.0
18.0
1146.0
229.0
46.0
51.0
59.0
2021.0
194.0
1385.0
5.0
296.0
17.0
245.0
374.0
18.0
366.0
34.0
116.0
2079.0
7.0
98.0
106.0
1517.0
191.0
255.0
24.0
1309.0
83.0
158.0
892.0
904.0
1704.0
793.0
1131.0
157.0
207.0
14.0
45.0
151.0
198.0
11.0
641.0
93.0
923.0
61.0
224.0
200.0
20.0
1820.0
1113.0
27.0
825.0
8.0
1266.0
59.0
207.0
290.0
1108.0
1642.0
175.0
1571.0
529.0
278.0
245.0
296.0
133.0
277.0
1407.0
20.0
521.0
28.0
126.0
17.0
28.0
895.0
834.0
162.0
772.0
1815.0
82.0
1728.0
668.0
1517.0
1292.0
1624.0
344.0
53.0
1144.0
777.0
906.0
1213.0
839.0
1349.0
992.0
791.0
53.0
1265.0
65.0
212.0
698.0
408.0
180.0
1.0
51.0
1261.0
46.0
986.0
13.0
2361.0
115.0
880.0
943.0
814.0
50.0
387.0
1056.0
9.0
286.0
1001.0
120.0
757.0
68.0
313.0
195.0
212.0
38.0
19.0
1176.0
268.0
825.0
277.0
233.0
2306.0
106.0
2170.0
2462.0
1098.0
196.0
3060.0
305.0
68.0
129.0
14.0
1630.0
30.0
304.0
368.0
788.0
1042.0
671.0
514.0
2388.0
39.0
89.0
1907.0
1838.0
1092.0
163.0
214.0
1296.0
15.0
221.0
1163.0
415.0
183.0
123.0
13.0
1614.0
1033.0
120.0
1707.0
665.0
454.0
75.0
925.0
162.0
206.0
260.0
111.0
3734.0
2178.0
70.0
53.0
252.0
1731.0
1075.0
98.0
0.0
549.0
24.0
810.0
70.0
361.0
1031.0
74.0
692.0
246.0
191.0
876.0
1535.0
23.0
190.0
20.0
22.0
146.0
170.0
297.0
1269.0
12.0
2.0
544.0
66.0
10.0
74.0
25.0
3397.0
597.0
25.0
1638.0
15.0
124.0
13.0
1022.0
721.0
263.0
665.0
1298.0
1920.0
485.0
261.0
563.0
1458.0
19.0
188.0
3785.0
51.0
1584.0
1229.0
26.0
312.0
108.0
257.0
11.0
17.0
