event_id,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations
8263,2014-12-20,1419062400,14.3,9.1,12.2,14.3,6.9,11.7,11.4,94.69,76.49,,100.0,,,,70.6,38.4,187.0,1006.1,100.0,7.2,,,0.0,07:50:52,1419090652,16:35:45,1419122145,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KTMK', 'KONP', 'KMMV', '72020200118', '72688194273', '72695024285']"
1689,2010-04-06,1270522800,23.6,20.8,22.2,23.6,20.8,22.2,21.2,94.05,0.0,,0.0,,,,55.4,32.2,250.3,,100.0,3.7,,,0.0,06:02:02,1270544522,17:47:01,1270586821,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBGL', 'SBAF', '83746099999', '83755099999']"
7662,2016-04-26,1461650400,2.9,-0.1,0.7,0.9,-3.7,-1.3,0.8,100.0,20.17,,62.5,,5.63,8.0,,11.4,135.6,1012.8,29.4,5.2,,,0.0,05:52:48,1461671568,19:54:26,1461722066,0.58,"Snow, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"['72660500386', 'KRCA', 'KW43', '72662524006', '99999994088', 'KSPF']"
6572,2014-12-19,1418918400,30.0,25.0,27.5,35.1,25.0,30.4,24.1,82.4,0.0,,0.0,,,,,25.9,108.3,,93.8,9.9,,,0.0,07:11:33,1418944293,19:00:49,1418986849,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"['WMKN', '48618099999']"
1694,2010-04-06,1270522800,23.7,20.8,22.3,23.7,20.8,22.3,21.3,94.15,0.0,,0.0,,,,55.4,32.4,248.5,,100.0,3.7,,,0.0,06:02:06,1270544526,17:47:04,1270586824,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBGL', 'SBAF', '83746099999', '83755099999']"
7634,2016-04-15,1460646000,26.3,12.8,19.6,26.3,12.8,19.6,7.8,49.62,0.0,,0.0,,,,,16.5,194.1,1017.0,13.3,18.5,,,0.0,05:47:34,1460666854,18:47:19,1460713639,0.32,Clear,Clear conditions throughout the day.,clear-day,"['47819099999', '47813099999', '47818099999', '47814099999', '47824099999', '47817099999']"
3265,2011-03-21,1300690800,11.8,6.9,8.9,11.8,6.9,8.7,5.9,82.67,3.67,,45.83,,,,31.3,14.8,93.8,1011.6,71.3,14.8,,,0.0,06:56:34,1300715794,19:06:28,1300759588,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KVNY', '72288593197', 'KBUR', 'KSMO', '72288623130', '72288023152']"
2074,2010-07-13,1278958500,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:27:34,1278978154,19:15:33,1279027833,0.02,,,,
1160,2009-09-12,1252684800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:43:21,1252705401,18:00:40,1252749640,0.78,,,,
5184,2013-07-24,1374604200,29.1,24.9,26.2,34.0,24.9,27.5,23.4,84.74,15.0,,28.57,,,,,0.0,,998.9,84.3,3.4,,,0.0,05:29:56,1374623996,19:18:01,1374673681,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,['42111099999']
74,2007-05-19,1179522000,16.0,10.1,12.9,16.0,10.1,13.0,10.7,86.7,39.47,,16.67,,,,,21.6,,1011.5,90.2,10.6,,,0.0,05:58:39,1179543519,20:45:57,1179596757,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['15614099999', '15505099999', '13397099999', '15605099999', '15613099999', '15600099999']"
4815,2013-04-21,1366491600,24.1,15.1,20.2,24.1,15.1,20.3,15.8,76.95,7.1,,5.0,,,,,20.0,136.7,,73.8,17.4,,,0.0,06:27:33,1366514853,18:33:25,1366558405,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['63717099999', 'HKEM', '63720099999']"
8006,2016-01-21,1453363200,16.5,10.6,13.5,16.5,10.6,13.5,10.9,84.77,46.45,,100.0,,0.0,0.0,55.4,24.8,147.8,1009.9,99.8,13.4,,,0.0,07:48:20,1453391300,17:06:03,1453424763,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KTMK', 'KAST', 'KMMV', '72020200118', '72791094224', '72688194273']"
6270,2014-10-16,1413439200,32.0,24.0,27.1,37.9,24.0,29.5,23.6,81.83,0.0,,0.0,,,,,14.8,82.5,,42.5,9.5,,,0.0,05:34:46,1413459286,17:26:01,1413501961,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78741099999', 'MNMG']"
1624,2010-04-06,1270522800,23.5,20.6,22.2,23.5,20.6,22.2,21.1,93.27,0.0,,0.0,,,,55.4,30.9,256.2,,100.0,3.8,,,0.0,06:01:54,1270544514,17:46:59,1270586819,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBJR', 'SBGL', 'SBAF', '83748099999', '83746099999', '83111099999', '83755099999']"
323,2007-10-24,1193205600,26.1,18.6,21.6,26.1,18.6,21.6,18.7,84.63,0.6,,4.17,,,,,20.5,,1010.1,70.0,11.3,,,0.0,05:28:11,1193225291,17:18:06,1193267886,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['78764099999', '78762099999']"
3642,2011-06-23,1308758400,33.7,27.7,30.9,39.3,30.7,34.7,22.4,61.01,0.0,,0.0,,,,,10.8,190.0,1000.2,54.3,26.9,,,0.0,05:23:57,1308777837,19:23:52,1308828232,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['57598099999']
9500,2016-09-11,1473531300,26.0,20.0,21.9,26.0,20.0,21.9,20.0,89.19,31.1,,4.17,,,,,13.0,125.5,,88.7,6.2,,,0.0,05:46:40,1473552100,18:13:06,1473596886,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['44454099999', 'VNKT']"
1640,2010-04-06,1270522800,23.6,20.6,22.3,23.6,20.6,22.2,21.1,93.04,0.0,,0.0,,,,55.4,31.0,254.0,,100.0,3.8,,,0.0,06:01:32,1270544492,17:46:32,1270586792,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBJR', 'SBGL', 'SBAF', '83748099999', '83746099999', '83111099999', '83755099999']"
7810,1998-12-28,914832000,11.6,9.1,10.3,11.6,5.9,9.4,9.1,92.31,3.8,,45.83,,,,,32.1,204.6,1013.8,96.5,15.9,,,0.0,07:57:04,914860624,16:27:13,914891233,0.36,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72792024227', '72793024233', '74206024207']"
3639,2011-06-22,1308722400,27.2,20.1,23.2,28.3,20.1,23.5,19.9,82.99,7.0,,25.0,,,,,12.8,203.6,1009.0,94.2,13.8,,,0.0,06:17:03,1308745023,19:45:37,1308793537,0.71,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['76556099999', 'MMEP']"
7086,2015-07-02,1435784400,26.0,11.0,18.8,26.0,11.0,18.8,13.3,73.2,0.0,,0.0,,,,,14.8,264.6,1021.7,25.2,12.1,,,0.0,05:54:13,1435805653,21:09:11,1435860551,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['15614099999', '13493099999', '13397099999', 'LBSF', '15615099999', '15600099999']"
6110,2014-06-27,1403807400,31.4,27.1,28.6,41.8,31.9,35.6,27.0,91.62,20.0,,37.5,,,,,7.6,110.0,1005.4,92.5,2.3,,,0.0,04:32:51,1403823771,18:18:56,1403873336,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['42410099999']
664,2008-07-24,1216828800,28.7,24.1,26.1,32.7,24.1,27.2,22.9,83.28,3.0,,25.0,,,,,14.8,106.7,1010.7,92.5,9.0,,,0.0,06:05:06,1216850706,18:08:03,1216894083,0.68,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,['97096099999']
8413,2013-12-23,1387785600,12.0,0.5,5.7,12.0,-1.4,4.0,0.1,68.9,0.0,,0.0,,,,52.7,28.7,134.4,1026.8,38.0,16.0,,,0.0,07:41:54,1387813314,16:32:46,1387845166,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBDN', 'KRDM', '72692024230', '72063800224']"
7282,2015-07-27,1437926400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,07:59:13,1437955153,22:09:51,1438006191,0.41,,,,
7358,2015-07-29,1438107300,32.4,23.7,28.2,38.8,23.7,31.5,23.5,76.85,19.0,,20.0,,,,,13.0,145.0,,66.0,7.2,,,0.0,05:30:04,1438127104,19:02:38,1438175858,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,['44434099999']
8786,2011-04-08,1302246000,5.7,-3.3,1.6,2.3,-7.4,-2.8,-4.5,64.91,0.0,,0.0,,,,53.6,29.8,317.4,1012.6,66.8,15.3,,,0.0,06:17:27,1302268647,19:27:13,1302316033,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72688524152', 'KMEH', '72688424148', 'KLGD']"
6884,2015-03-16,1426489200,13.6,7.1,9.9,13.6,6.1,9.8,2.8,62.48,0.91,,12.5,,0.0,0.0,27.6,17.0,211.6,1022.4,72.0,15.5,,,0.0,07:20:02,1426515602,19:15:44,1426558544,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72793024233', 'KSEA', 'KBFI', '72793524234', '72793494248', 'KRNT']"
208,2007-08-25,1187971200,23.1,16.4,19.2,23.1,16.4,19.2,16.2,83.7,18.0,,37.5,,,,,7.2,,,95.0,13.9,,,0.0,06:40:31,1187995231,19:33:50,1188041630,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['56586099999', '56691099999']"
2000,2010-06-18,1276790400,24.4,23.2,23.8,24.4,23.2,23.8,23.5,98.19,162.26,,62.5,,,,,7.8,131.0,1006.6,99.8,4.6,,,0.0,05:15:35,1276809335,19:03:14,1276858994,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['58834099999', '58921099999']"
4559,2012-09-17,1347820200,20.1,15.2,17.6,20.1,15.2,17.6,15.3,87.09,5.0,,25.0,,,,,3.6,130.0,,86.3,3.0,,,0.0,06:14:43,1347842683,18:33:55,1347887035,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['42027099999']
4602,2012-10-31,1351666800,13.1,10.2,11.3,13.1,10.2,11.3,10.4,94.15,65.08,,95.83,,,,65.7,15.7,73.5,1005.4,12.0,14.0,,,0.0,07:57:07,1351695427,17:49:31,1351730971,0.52,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['71775099999', '71785099999', 'CWWK', 'KBLI', 'CWMM', '72797624217']"
3713,2011-07-03,1309630500,27.7,25.6,26.6,30.6,25.6,28.1,23.7,84.94,0.0,,0.0,,,,,0.0,,998.4,95.0,5.5,,,0.0,05:19:31,1309649671,19:10:54,1309699554,0.03,Overcast,Cloudy skies throughout the day.,cloudy,"['44434099999', '44438099999']"
247,2007-09-08,1189189800,23.7,21.9,22.8,23.7,21.9,22.8,21.9,94.9,13.0,,50.0,,,,,9.4,,1004.8,100.0,2.8,,,0.0,04:57:07,1189207627,17:26:24,1189252584,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['42623099999']
312,2007-10-15,1192381200,26.1,24.1,24.7,26.1,24.1,24.7,23.6,93.74,35.3,,13.04,,,,,32.4,,1013.5,90.9,6.5,,,0.0,05:39:58,1192401598,17:28:08,1192444088,0.08,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['48855099999']
5598,2013-10-11,1381429800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:22:18,1381452738,17:54:02,1381494242,0.22,,,,
4407,2012-06-13,1339525800,32.9,25.9,29.1,42.0,25.9,34.2,25.7,83.09,6.1,,66.67,,,,,7.6,106.7,1002.1,70.0,4.0,,,0.0,04:30:13,1339542013,18:11:11,1339591271,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['41891099999']
4044,2011-11-12,1321045200,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:23:22,1321068202,18:25:39,1321111539,0.52,,,,
8601,2012-04-03,1333436400,10.6,3.0,7.5,10.6,-0.4,6.1,3.6,76.91,6.15,,54.17,,,,31.3,21.7,117.5,1014.4,2.7,15.5,,,0.0,06:54:18,1333461258,19:46:43,1333507603,0.43,Rain,Clear conditions throughout the day with rain.,rain,"['72690424231', '99999904141', '72691724284', 'KOTH', 'KRBG']"
239,2007-09-07,1189101600,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:43:12,1189122192,18:16:11,1189167371,0.92,,,,
4794,2013-04-07,1365318000,9.6,5.9,7.7,7.4,4.0,5.2,4.7,81.74,10.26,,66.67,,,,57.6,33.6,226.6,1006.4,61.7,12.8,,,0.0,06:42:19,1365342139,19:56:58,1365389818,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72797094240', '71780099999', '72788594266', 'KCLM', 'KUIL', 'CWKH']"
8868,2016-07-06,1467734400,20.1,12.7,15.3,20.1,12.7,15.3,11.8,80.87,0.0,,0.0,,,,,10.8,136.7,,60.0,28.6,,,0.0,06:30:42,1467757842,20:24:42,1467807882,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['56444099999']
9047,2015-12-11,1449820800,10.4,3.9,6.6,10.4,1.7,4.8,4.4,86.29,5.91,,33.33,,0.0,0.0,42.5,14.8,160.2,1012.1,64.1,11.6,,,0.0,07:09:06,1449846546,16:42:06,1449880926,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KSCK', 'KMOD', 'KPVF', '72064500227', '72492023237']"
9294,2016-02-08,1454860800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,07:22:44,1454887364,18:35:19,1454927719,1.0,,,,
5129,2013-07-18,1374085800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:22:30,1374105150,19:15:02,1374155102,0.38,,,,
2445,2010-09-18,1284748200,23.9,19.7,21.7,23.9,19.7,21.8,20.9,95.26,68.0,,50.0,,,,,3.6,205.0,1005.1,98.3,3.0,,,0.0,06:01:24,1284769884,18:17:52,1284814072,0.4,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,['42111099999']
5309,2013-08-10,1376073000,29.9,24.7,26.9,35.2,24.7,29.2,24.8,88.45,7.0,,12.5,,,,,3.6,202.0,1003.0,82.5,4.0,,,0.0,05:30:29,1376092829,18:28:53,1376139533,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,['42886099999']
6442,2013-10-13,1381647600,12.3,4.9,8.3,12.3,3.7,8.2,6.6,89.43,0.07,,4.17,,,,,9.0,162.6,1026.7,44.5,11.6,,,0.0,07:28:06,1381674486,18:25:32,1381713932,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['KNUW', 'KBVS', '72027294282', '72074924255', 'KPAE', 'KAWO']"
6609,2014-12-28,1419753600,5.3,1.7,4.0,5.3,1.0,3.1,2.2,88.18,18.88,,50.0,,,,,11.9,175.7,1021.5,95.8,13.0,,,0.0,07:59:01,1419782341,16:23:22,1419812602,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72794504205', 'KNUW', '72074924255', 'KPAE', '72793724222', 'KAWO']"
72,2007-05-07,1178470800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:29:31,1178490571,18:25:07,1178537107,0.62,,,,
4874,2013-05-26,1369544400,22.6,13.0,15.5,22.6,13.0,15.5,11.1,77.47,10.3,,29.41,,,,46.4,27.7,129.7,1010.4,93.4,8.7,,,0.0,06:58:19,1369569499,20:10:45,1369617045,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['76681099999', '76675399999', '76632099999', '76679399999', '76680099999', 'MMMX', '76675099999']"
3789,2011-07-16,1310754600,29.1,24.9,27.2,35.5,24.9,30.8,25.1,88.37,4.0,,12.5,,,,,0.0,,1003.2,91.3,4.0,,,0.0,04:33:30,1310771010,18:15:03,1310820303,0.51,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,['42415099999']
3394,2011-04-22,1303401600,32.0,24.1,27.7,40.6,24.1,31.5,24.7,84.47,0.0,,0.0,,,,,14.8,214.7,1008.2,88.4,12.7,,,0.0,05:24:38,1303421078,17:43:52,1303465432,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['RPMD', '98753099999']"
3924,2011-08-14,1313251200,29.0,24.0,26.4,34.5,24.0,28.8,24.6,89.88,38.1,,8.33,,,,,14.8,166.3,1012.3,82.9,9.8,,,0.0,05:34:42,1313271282,18:03:25,1313316205,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['98646099999', 'RPVM']"
3468,2011-05-06,1304614800,26.0,20.7,23.4,26.0,20.7,23.4,19.3,78.51,9.9,,50.0,,,,,11.2,300.0,,55.0,4.5,,,0.0,05:51:14,1304635874,17:40:25,1304678425,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,['96781099999']
3330,2011-04-01,1301641200,8.9,4.0,6.9,7.9,0.9,5.4,5.7,91.91,15.12,,91.67,,,,,18.4,189.3,1014.3,99.1,5.8,,,0.0,06:47:48,1301665668,19:39:09,1301711949,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72794504205', 'KBFI', 'KPAE', '72793524234', '72793724222', 'KAWO']"
8441,2013-09-28,1380351600,19.9,10.3,15.3,19.9,10.3,15.3,5.4,54.78,2.7,,20.83,,,,66.6,40.7,162.1,,17.0,15.9,,,0.0,06:52:27,1380376347,18:43:23,1380419003,0.82,Rain,Clear conditions throughout the day with early morning rain.,rain,"['72687600387', '99999904125', 'KGCD']"
5914,2014-03-02,1393747200,12.0,0.2,2.8,12.0,-6.6,-2.3,0.4,84.28,9.6,,62.5,,,,63.0,38.5,104.2,1007.3,99.9,12.5,,,0.0,06:45:21,1393771521,17:57:35,1393811855,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72698524242', 'KVUO', 'KTTD', 'KPDX', '72698024229', '72791894298']"
2738,2010-11-20,1290229200,23.0,17.0,20.1,23.0,17.0,20.1,17.1,83.62,2.3,,11.76,,,,,7.6,117.4,,79.0,9.6,,,0.0,05:50:44,1290250244,17:42:37,1290292957,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['80210099999', 'SKPE']"
8578,2012-10-16,1350370800,18.1,8.9,15.3,18.1,8.9,15.3,10.3,73.63,4.7,,25.0,,,,,18.4,147.5,1019.4,60.4,15.0,,,0.0,07:25:57,1350397557,18:24:40,1350437080,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72690424231', 'KRBG']"
2398,2010-09-06,1283710500,28.1,22.2,25.1,30.8,22.2,26.5,22.0,84.06,0.0,,0.0,,,,,0.0,,,70.0,5.5,,,0.0,05:47:50,1283731370,18:22:48,1283776668,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,['44434099999']
8398,2014-02-09,1391932800,16.0,6.0,10.9,16.0,6.0,10.9,6.5,75.82,1.1,,8.33,,,,,9.4,73.3,1016.3,62.3,14.3,,,0.0,07:15:36,1391958936,17:32:44,1391995964,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['72690424231', 'KRBG']"
1480,2010-02-06,1265443200,14.3,9.5,12.4,14.3,9.5,12.4,10.0,85.62,38.04,,54.17,,,,37.1,20.9,150.6,1011.8,89.8,12.5,,,0.0,06:46:20,1265467580,17:28:07,1265506087,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KVNY', 'KBUR', 'KCQT', '72288623130', '72288023152', '72287493134']"
9618,2016-10-15,1476469800,24.9,19.3,22.3,24.9,19.3,22.4,18.3,78.96,0.0,,0.0,,,,,2.4,195.0,1009.4,25.2,6.1,,,0.0,05:35:45,1476489945,17:07:44,1476531464,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['41850099999', '42399099999', '42398099999', '42299099999', '42296099999']"
7009,2015-06-27,1435377600,20.3,16.2,18.4,20.3,16.2,18.4,16.5,89.15,24.92,,70.83,,0.0,0.0,51.8,27.8,66.9,1015.6,77.2,9.9,,,0.0,05:34:12,1435397652,20:34:25,1435451665,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72510954782', '72408013739', '72408594732', '72030464752', 'KPHL', 'KLOM']"
9278,2016-05-31,1464670800,30.5,20.4,24.4,33.6,20.4,25.0,20.2,78.21,37.14,,33.33,,0.0,0.0,52.0,31.2,172.5,1011.1,86.1,14.0,,,0.0,06:20:14,1464693614,20:30:07,1464744607,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KDAL', '72259903971', '72259003927', 'KDFW', 'KRBD', '72258013960']"
10010,2017-06-26,1498431600,17.3,9.0,13.7,17.3,8.2,13.5,7.5,67.82,0.0,,0.0,,,,,18.4,225.8,1014.4,68.3,35.2,,,0.0,04:41:30,1498448490,21:37:12,1498509432,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['03346099999', '03330099999', '03354099999', '03535099999', '03377099999', '03351099999']"
1042,2009-06-23,1245686400,26.3,22.6,24.7,26.3,22.6,24.7,23.4,92.51,15.0,,50.0,,,,,7.2,207.3,1007.7,100.0,12.5,,,0.0,05:25:13,1245705913,18:02:08,1245751328,0.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['98751099999', '98747099999']"
529,2008-05-09,1210248000,15.3,9.9,12.8,15.3,9.9,12.8,10.5,86.38,0.0,,0.0,,,,,50.0,140.8,999.2,63.2,28.3,,,0.0,07:15:02,1210274102,17:15:31,1210310131,0.11,Partially cloudy,Partly cloudy throughout the day.,wind,"['93439099999', '93436099999', '93420099999', '93436000488']"
2022,2010-06-27,1277577000,29.9,23.9,27.0,37.9,23.9,30.8,25.1,89.99,10.0,,37.5,,,,,11.2,175.0,1005.4,80.0,3.8,,,0.0,06:07:02,1277599022,18:59:50,1277645390,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,['43284099999']
2829,2010-12-12,1292140800,12.4,10.3,11.6,12.4,10.3,11.6,10.0,90.23,104.13,,91.67,,,,53.9,31.8,192.2,1013.1,100.0,10.8,,,0.0,07:49:32,1292168972,16:20:27,1292199627,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KPWT', '72792894263', 'KTIW', '72793894274', '72792594227', 'KSHN']"
8665,2012-02-22,1329897600,10.3,5.8,8.4,10.3,3.5,5.8,6.3,86.9,11.59,,50.0,,,,48.2,30.7,262.8,,79.7,8.8,,,0.0,07:05:15,1329923115,17:53:52,1329962032,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KCVO', 'KONP', '99999904236', '72694524202', '72695024285']"
1499,2010-02-10,1265742000,12.1,-3.8,2.3,12.1,-8.0,0.2,-3.6,65.72,0.0,,0.0,,,,,37.1,196.0,1020.6,44.3,5.3,,,0.0,07:16:38,1265768198,18:16:11,1265807771,0.95,Partially cloudy,Partly cloudy throughout the day.,wind,['41660099999']
