event_id,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations
8211,2015-02-06,1423209600,6.2,3.9,4.8,3.0,-1.7,0.0,4.7,99.88,85.45,,100.0,,0.0,0.0,76.8,38.9,134.9,1000.6,36.8,0.4,,,0.0,07:22:10,1423236130,17:33:36,1423272816,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72690424231', 'KSXT', '72597024225', '72597524235', 'KMFR', 'KRBG']"
2671,2010-10-31,1288476000,10.8,7.9,9.3,10.8,3.4,5.7,8.4,94.14,37.8,,16.0,,,,,70.0,153.9,,83.9,3.5,,,0.0,06:54:15,1288504455,17:11:10,1288541470,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['16124099999', '16158099999', 'LIMT', 'LIVC']"
2639,2010-10-18,1287331200,24.9,23.5,24.0,24.9,23.5,24.0,23.2,94.96,37.56,,50.0,,,,,9.2,109.3,1011.8,96.4,12.8,,,0.0,06:35:47,1287354947,18:15:57,1287396957,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['59845099999', '59855099999']"
6752,2015-02-06,1423173600,8.7,-1.6,3.6,5.9,-6.8,-1.1,1.3,85.16,21.96,,37.5,,,,86.4,42.4,125.5,1007.2,64.1,10.5,,,0.0,07:34:54,1423200894,17:47:58,1423237678,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['13493099999', '13598099999', '15615099999', '15712099999']"
6698,2014-09-19,1411106400,27.0,17.0,22.4,27.6,17.0,22.5,17.9,77.48,0.0,,0.0,,,,,22.3,160.0,,76.5,7.5,,,0.0,05:23:57,1411125837,17:32:27,1411169547,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['MRPV']
5548,2013-09-21,1379692800,29.0,26.0,27.6,35.6,26.0,31.6,24.9,85.33,122.26,,56.52,,,,68.4,31.5,113.2,994.2,95.6,6.9,,,0.0,05:44:10,1379713450,17:53:37,1379757217,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['RCKH', '59562099999', '46740099999']"
4175,2012-01-27,1327640400,13.2,0.7,6.0,13.2,-2.9,3.2,3.3,82.56,9.34,,50.0,,,,66.1,44.8,240.3,1005.5,93.5,13.5,,,0.0,07:33:53,1327667633,17:31:13,1327703473,0.09,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KBTP', 'KAGC', '72512464705', 'KPIT', '72520514762', '72520094823']"
2009,2010-06-22,1277154000,26.0,17.3,20.9,26.0,17.3,20.9,15.5,72.85,1.0,,8.33,,,,,21.2,216.8,1002.2,65.5,13.3,,,0.0,05:34:07,1277174047,20:54:12,1277229252,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['15655099999', 'LBBG', '15525699999', '15642099999', '15640099999']"
8428,2013-12-01,1385884800,16.8,3.9,9.4,16.8,2.3,9.2,7.4,88.03,28.7,,75.0,,,,55.4,40.7,169.8,1015.1,94.4,9.4,,,0.0,07:24:37,1385911477,16:25:39,1385943939,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KDLS', '72698824219']"
1615,2010-04-05,1270400400,31.5,25.8,28.8,38.5,25.8,33.5,24.8,79.55,0.0,,0.0,,,,,13.1,327.0,1009.1,78.3,7.5,,,0.0,05:42:25,1270420945,17:43:00,1270464180,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['96837099999', '96839099999']"
603,2008-06-22,1214060400,25.7,22.1,23.5,25.7,22.1,23.5,21.6,89.11,191.59,,16.67,,,,,9.2,259.5,999.1,3.3,12.8,,,0.0,05:10:15,1214079015,19:26:16,1214130376,0.56,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['47819099999', '47822099999', '47824099999', '47830099999', '47823099999', '47829099999']"
8485,2013-03-06,1362556800,8.7,4.9,6.6,5.6,1.8,4.3,5.7,94.25,15.44,,70.83,,,,38.9,23.8,159.8,1008.0,34.3,15.4,,,0.0,06:44:10,1362581050,18:13:06,1362622386,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72690424231', '99999904141', '72691724284', 'KOTH', 'KRBG']"
9529,2016-10-01,1475262000,31.5,17.5,23.8,32.1,17.5,24.1,16.9,67.37,0.0,,0.0,,,,,3.2,281.3,,7.2,8.0,,,0.0,06:01:14,1475283674,17:50:41,1475326241,0.0,Clear,Clear conditions throughout the day.,clear-day,"['41522599999', '41536099999', '41535099999', '41573099999']"
1728,2010-04-06,1270522800,23.8,20.9,22.3,23.8,20.9,22.3,21.3,94.34,0.0,,0.0,,,,55.4,32.8,247.1,,100.0,3.7,,,0.0,06:02:11,1270544531,17:47:11,1270586831,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBGL', 'SBAF', '83746099999', '83755099999']"
2162,2010-07-29,1280341800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:28:47,1280361527,19:09:04,1280410744,0.55,,,,
2200,2010-08-05,1280991600,30.4,14.6,20.9,30.4,14.6,21.0,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,05:43:08,1281012188,20:32:53,1281065573,0.87,Clear,Clear conditions throughout the day.,clear-day,['99999904223']
778,2008-09-06,1220630400,31.4,23.1,27.8,39.3,23.1,31.9,24.7,84.09,0.0,,0.0,,,,,14.4,150.0,1007.3,82.7,13.9,,,0.0,05:28:09,1220650089,17:41:30,1220694090,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['98753099999']
592,2008-06-18,1213727400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:13:58,1213746238,19:30:24,1213797624,0.5,,,,
6958,2015-06-15,1434340800,30.0,21.9,25.1,32.7,21.9,25.8,21.6,82.14,9.39,,16.67,,0.0,0.0,,18.1,207.5,1013.6,86.5,13.2,,,0.0,05:29:30,1434360570,20:32:58,1434414778,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72517014737', '72511354786', 'KABE', '99999900379', 'KXLL', 'KDYL']"
5095,2013-07-14,1373716800,11.1,7.0,9.1,11.1,0.3,5.6,6.6,85.14,3.27,,8.33,,,,100.1,77.8,198.2,1006.3,74.2,9.2,,,0.0,07:43:41,1373744621,17:10:32,1373778632,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['93439099999', '93420099999', '93436000488', 'NZWN', '93597099999']"
7730,2015-09-12,1442041200,27.6,10.7,18.9,27.4,10.7,18.9,13.0,73.26,0.0,,0.0,,0.0,0.0,27.7,16.5,171.6,1016.0,1.2,14.5,,,0.0,06:40:49,1442065249,19:25:20,1442111120,1.0,Clear,Clear conditions throughout the day.,clear-day,"['KTCM', 'KGRF', '74206024207', '74207124201']"
4378,2012-06-02,1338575400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,04:07:16,1338590236,17:59:45,1338640185,0.47,,,,
121,2007-07-11,1184083200,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:35:39,1184103339,18:15:05,1184148905,0.95,,,,
635,2008-07-09,1215579600,27.3,14.4,21.4,27.9,14.4,21.5,15.1,69.14,0.16,,4.17,,,,,14.1,263.5,1015.1,21.6,16.0,,,0.0,05:35:04,1215599704,20:43:45,1215654225,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72643894994', '72644404963', '72547504953', '72547094908']"
8378,2014-02-15,1392451200,16.8,5.8,9.8,16.8,4.9,9.5,7.1,84.02,13.1,,65.22,,,,53.6,24.1,113.6,1007.0,87.2,12.4,,,0.0,07:09:17,1392476957,17:42:31,1392514951,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72690424231', 'KRBG']"
7214,2015-07-15,1436898600,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,04:32:19,1436914939,18:14:59,1436964299,1.0,,,,
5539,2013-09-16,1379307600,18.7,13.0,15.4,18.7,13.0,15.4,14.7,96.06,14.33,,50.0,,,,,81.4,136.7,1009.9,76.8,3.8,,,0.0,07:22:05,1379334125,19:35:29,1379378129,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['76726099999', 'MMPB', '76727099999', 'MMCB', '76685099999']"
2452,2010-09-19,1284834600,20.4,19.2,19.7,20.4,19.2,19.8,19.6,99.15,184.0,,87.5,,,,,5.4,250.0,1007.0,100.0,1.0,,,0.0,06:04:41,1284856481,18:19:22,1284900562,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['42111099999']
7661,2015-08-11,1439240400,26.0,20.4,23.1,26.0,20.4,23.2,21.1,88.81,6.14,,12.5,,,,13.1,6.0,164.6,1011.6,67.8,16.5,,,0.0,05:57:21,1439261841,19:58:35,1439312315,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['17022099999', '17070099999', 'LTAS', '17020099999']"
5732,2013-12-28,1388206800,1.7,-12.5,-3.6,1.3,-12.5,-4.4,-6.3,81.81,0.0,,0.0,,,,27.7,10.4,224.1,1016.7,76.1,14.5,,,0.0,07:20:26,1388233226,16:13:33,1388265213,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72616094700', 'KBML', 'KIZG', '72618354772', '72616454728', 'KHIE']"
1622,2010-04-06,1270522800,23.7,20.8,22.3,23.7,20.8,22.3,21.3,94.12,0.0,,0.0,,,,55.4,32.5,247.6,,100.0,3.7,,,0.0,06:02:34,1270544554,17:47:32,1270586852,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBGL', 'SBAF', '83746099999', '83755099999']"
5534,2013-09-16,1379307600,28.0,25.0,25.7,32.6,25.0,26.4,24.3,91.93,0.7,,28.57,,,,,11.2,77.5,1010.7,96.9,8.0,,,0.0,07:28:48,1379334528,19:41:42,1379378502,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['MMAA', '76805699999']"
6841,2015-03-05,1425493800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:52:58,1425518578,18:28:46,1425560326,0.5,,,,
876,2008-11-02,1225555200,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:55:38,1225580138,18:10:37,1225620637,0.09,,,,
1245,2009-10-08,1254931200,27.6,23.4,25.1,32.2,23.4,25.7,23.9,93.44,137.0,,33.33,,,,,18.0,303.6,997.2,99.2,14.5,,,0.0,05:46:35,1254951995,17:38:36,1254994716,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['98233099999']
4461,2012-07-14,1342249200,32.9,19.4,25.7,32.1,19.4,25.6,14.9,53.82,1.53,,33.33,,,,42.5,24.1,200.7,1009.4,19.2,16.0,,,0.0,05:19:06,1342268346,20:45:02,1342323902,0.91,Rain,Clear conditions throughout the day with rain clearing later.,rain,"['72688024155', '72784524163', 'KPSC', 'KHRI', '72688304113']"
61,2007-04-15,1176609600,13.0,1.7,5.0,13.0,-2.1,2.8,2.8,86.53,10.25,,16.67,,,,,18.4,,1003.7,80.0,7.3,,,0.0,06:55:36,1176634536,20:05:05,1176681905,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72423603889', '72419003889']"
6183,2014-07-27,1406398500,31.4,24.1,27.4,33.4,24.1,28.1,21.6,73.84,75.5,,20.0,,,,,9.6,159.8,1002.3,73.8,9.0,,,0.0,05:36:46,1406418706,19:12:55,1406467675,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['44416099999', '44418099999']"
7525,2016-02-18,1455782400,10.9,4.2,6.7,10.9,1.6,4.7,2.4,75.93,1.51,,25.0,,0.0,15.05,53.6,23.4,227.5,994.8,55.4,15.0,,,0.0,07:02:13,1455807733,17:27:39,1455845259,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KOMK', '72790024141', 'KEPH', '72782594239', 'KEAT']"
3613,2011-06-16,1308153600,34.1,23.9,28.9,35.2,23.9,29.5,19.0,58.05,0.3,,14.29,,,,,25.2,135.7,995.7,64.3,30.0,,,0.0,06:21:57,1308176517,20:07:33,1308226053,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,['56763099999']
4991,2013-06-27,1372270500,,,,,,,,,,,,,,,,,,,,,,,,05:22:08,1372289828,19:23:03,1372340283,0.61,,,,[]
8785,2011-04-21,1303369200,10.7,3.9,7.2,10.7,1.4,5.2,1.5,68.01,2.19,,20.83,,,,44.3,26.6,229.2,1022.3,56.0,15.6,,,0.0,06:23:26,1303392206,20:07:35,1303441655,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KONP', '72691724284', 'KOTH', '72695024285', 'KEUG']"
5582,2013-10-06,1380997800,26.1,24.2,24.8,26.1,24.2,24.9,24.2,96.53,94.0,,50.0,,,,,9.4,76.7,1009.5,91.3,2.1,,,0.0,05:17:05,1381016825,17:04:07,1381059247,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['42410099999']
5752,2014-01-06,1388948400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,07:10:44,1388974244,17:01:02,1389009662,0.16,,,,
8010,2016-01-19,1453190400,10.7,7.2,8.4,10.7,4.5,8.0,6.2,86.66,23.9,,62.5,,17.75,31.0,29.5,14.8,68.5,1010.7,88.0,13.0,,,0.0,07:38:06,1453217886,17:05:03,1453251903,0.39,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['72690424231', 'KRBG']"
376,2007-11-30,1196409600,17.6,13.0,15.6,17.6,13.0,15.6,11.7,80.9,56.81,,79.17,,,,55.4,24.5,,1006.6,99.6,8.1,,,0.0,06:32:37,1196433157,16:41:35,1196469695,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72293453121', '72290023188', '74505653120', '72292703177', '72290303131', '72293193107']"
6980,2015-06-13,1434132900,28.0,18.0,23.2,29.2,18.0,23.4,18.3,75.47,55.0,,8.7,,,,,18.3,215.7,1000.9,71.7,8.5,,,0.0,05:07:04,1434151324,18:59:50,1434201290,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['44454099999', 'VNKT', '44449099999']"
4921,2013-06-15,1371233700,28.2,18.9,24.3,30.4,18.9,25.6,20.4,79.96,20.16,,50.0,,,,,11.2,265.5,1002.1,97.6,4.5,,,0.0,04:59:08,1371251648,18:49:37,1371301477,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['42398099999', '44474099999', '44477099999']"
9344,2016-03-03,1456934400,25.6,23.1,24.2,25.6,23.1,24.2,22.9,92.96,28.2,,75.0,,,,,14.4,26.3,1015.0,98.1,19.5,,,0.0,06:07:36,1456956456,18:01:10,1456999270,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98427099999', '98435099999']"
1461,2010-01-31,1264892400,5.4,2.2,3.5,4.9,-0.8,2.6,2.2,91.04,38.65,,29.17,,,,27.7,17.4,209.9,1009.0,89.1,9.7,,,0.0,08:26:32,1264922792,18:21:06,1264958466,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['08080099999', '08029099999', 'LEVT', '08025099999', 'LESO', '08085099999', '08027099999', 'LEPP', 'LEBB', '08084099999', 'LELO']"
9159,2016-07-25,1469384100,25.0,20.0,21.8,25.0,20.0,21.8,20.7,93.85,210.7,,17.39,,,,,9.4,150.5,1005.1,94.3,5.1,,,0.0,05:23:38,1469403518,18:57:20,1469452340,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['44454099999', 'VNKT', '44449099999']"
2405,2010-09-09,1283970600,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,04:50:14,1283988014,17:20:58,1284033058,0.01,,,,
2834,2010-12-12,1292140800,14.0,9.3,12.6,14.0,7.1,12.5,11.1,90.86,47.87,,75.0,,,,52.6,30.8,177.5,1012.9,99.1,10.7,,,0.0,07:48:44,1292168924,16:17:01,1292199421,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KBFI', '72793524234', 'KPAE', '72793494248', '72793724222', 'KRNT']"
1693,2010-04-06,1270522800,23.5,20.7,22.3,23.5,20.7,22.3,21.2,93.41,0.0,,0.0,,,,55.4,31.7,250.9,,100.0,3.8,,,0.0,06:01:52,1270544512,17:46:50,1270586810,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBJR', 'SBGL', 'SBAF', '83748099999', '83746099999', '83111099999', '83755099999']"
8202,2015-02-07,1423296000,14.8,11.9,13.4,14.8,11.9,13.4,12.2,92.58,25.08,,70.83,,0.0,0.0,63.0,40.1,190.6,1006.7,78.4,13.9,,,0.0,07:25:39,1423322739,17:36:30,1423359390,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72690424231', '99999904141', '72691724284', 'KOTH', 'KRBG']"
1040,2009-06-21,1245564000,13.2,4.4,8.2,13.2,2.1,7.6,4.3,77.44,9.2,,29.17,,,,,16.6,208.4,1006.6,25.1,18.7,,,0.0,05:55:57,1245585357,21:22:46,1245640966,0.99,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['72586594161', '72682404112', '99999904126']"
3976,2011-09-17,1316188800,18.0,14.8,16.1,18.0,14.8,16.1,15.0,93.03,45.0,,20.83,,,,,18.0,87.2,1016.2,100.0,7.0,,,0.0,06:27:29,1316212049,18:48:38,1316256518,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['57036099999', 'ZLXY', '57131099999']"
7834,2016-06-20,1466402400,17.5,12.9,14.7,17.5,12.9,14.7,7.5,62.1,1.6,,12.5,,0.0,0.0,63.0,34.7,111.8,1021.5,41.3,16.0,,,0.0,05:35:07,1466422507,20:32:08,1466476328,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"['K0CO', 'KAPA', '72038500419', '72466693067']"
2732,2010-11-17,1289952000,11.6,6.6,8.5,11.6,3.9,6.1,7.5,93.81,50.76,,16.67,,,,70.6,49.4,179.4,999.6,35.2,12.1,,,0.0,07:35:52,1289979352,16:30:49,1290011449,0.42,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"['03827099999', '03808099999', '03823099999', '03346599999', '03809099999', 'EGHQ']"
6799,2015-02-25,1424804400,2.9,0.8,1.8,2.9,0.1,1.6,0.8,93.3,37.19,,75.0,,,2.0,,5.3,321.3,,98.2,2.3,,,0.0,06:49:03,1424828943,18:04:03,1424869443,0.24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['41508099999', '41520599999', '41515099999']"
936,2008-12-17,1229468400,17.1,12.4,14.4,17.1,12.4,14.4,10.5,79.11,0.8,,4.17,,,,,42.0,201.4,1007.7,73.3,8.4,,,0.0,07:08:04,1229494084,16:39:17,1229528357,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['16420099999', '16422099999']"
1509,2010-02-15,1266188400,14.8,11.9,13.4,14.8,11.9,13.4,11.2,86.94,78.44,,16.67,,,,74.2,53.4,127.7,996.2,92.3,6.1,,,0.0,08:09:01,1266217741,19:01:45,1266256905,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['LEMG', '60320099999', 'LXGB', '08482099999', '08495099999']"
785,2008-09-10,1220985000,26.1,23.9,24.6,26.1,23.9,24.6,24.0,96.59,35.0,,50.0,,,,,18.4,278.0,1004.0,100.0,2.6,,,0.0,06:22:13,1221007933,18:39:38,1221052178,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['43192099999']
1614,2010-04-02,1270184400,27.9,22.4,25.1,28.5,22.4,25.5,16.3,58.38,0.0,,0.0,,,,,31.3,60.0,,40.0,8.0,,,0.0,06:08:30,1270206510,18:08:01,1270249681,0.57,Partially cloudy,Partly cloudy throughout the day.,wind,['84564099999']
1546,2010-03-07,1267923600,16.3,14.2,15.5,16.3,14.2,15.5,14.7,95.02,4.37,,12.5,,,,72.0,39.8,239.2,1007.1,50.4,8.9,,,0.0,07:15:42,1267949742,18:51:07,1267991467,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['08506099999', '08511099999', '08515599999', '08505099999', 'LPHR', '08509599999', '08512599999']"
6856,2015-03-11,1426006800,33.1,23.1,29.3,32.7,23.1,29.6,18.4,55.6,0.0,,0.0,,,,,18.4,108.2,,26.4,9.7,,,0.0,06:06:22,1426028782,18:07:34,1426072054,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['48912599999']
9375,2016-05-11,1462921200,17.0,13.5,15.0,17.0,13.5,15.0,14.5,96.88,26.62,,16.67,,,,,18.7,53.9,1003.4,79.2,4.0,,,0.0,05:21:39,1462940499,20:49:25,1462996165,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['03529099999', '03647099999', '03644099999', '03649099999', '03740099999', '03522099999']"
9177,2016-06-02,1464840000,27.2,18.1,21.9,28.5,18.1,22.0,18.9,84.47,16.28,,29.17,,0.0,0.0,,16.4,174.0,1016.6,36.2,14.5,,,0.0,06:09:37,1464862177,20:46:25,1464914785,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KLNP', '72045800476', '72419003889', 'KPBX', '72411763802', '72046499999']"
2259,2010-08-17,1281996000,21.9,15.8,18.3,21.9,15.8,18.3,14.3,78.89,5.4,,4.17,,,,,14.0,235.0,1011.9,48.6,23.3,,,0.0,05:31:06,1282015866,19:48:33,1282067313,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['11968099999', '11952099999', '11938099999', '12766099999', '11976099999']"
6252,2014-10-13,1413187200,12.8,6.9,9.7,12.8,6.0,9.2,7.5,86.74,9.55,,37.5,,,594.0,66.0,45.8,130.9,994.3,93.8,13.7,,,0.0,07:13:24,1413213204,17:51:41,1413251501,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['70395025325', 'PAMM', '70398525377', 'PAKT', '99999925381']"
3556,2011-05-31,1306780200,27.9,21.9,24.3,32.4,21.9,24.9,23.3,94.43,12.0,,37.5,,,,,3.6,270.0,1001.6,93.8,3.3,,,0.0,04:24:48,1306796088,17:59:48,1306844988,1.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['42623099999']
9239,2016-01-22,1453449600,15.4,12.7,14.2,15.4,12.7,14.2,11.7,84.94,12.76,,58.33,,0.0,0.0,50.0,21.2,130.8,1016.6,87.2,13.2,,,0.0,07:17:59,1453475879,17:22:00,1453512120,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KSJC', '74505823277', 'KMRY', '72494523293', 'KWVI', '72491523259']"
1544,2010-03-06,1267862400,16.0,7.5,11.4,16.0,6.8,11.3,6.1,71.08,0.0,,0.0,,,,,17.5,129.8,1010.9,31.9,16.0,,,0.0,06:29:18,1267885758,18:05:43,1267927543,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72593023233', 'KMRY', 'KSNS', '72491523259']"
