event_id,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations
1010,2009-04-20,1240200000,14.6,10.1,12.4,14.6,10.1,12.4,11.4,93.63,25.05,,66.67,,,,94.3,14.5,193.3,1008.0,98.1,11.6,,,0.0,06:35:13,1240223713,19:58:29,1240271909,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72410013733', '72410593760']"
1118,2009-08-23,1250949600,13.7,9.5,11.9,13.7,8.0,11.6,9.4,84.98,14.9,,37.5,,,,,30.3,327.9,999.5,80.7,7.1,,,0.0,06:55:21,1250974521,17:43:20,1251013400,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['95957099999', '94953099999', '95964099999', '94955099999', '95956099999', '95960099999']"
1048,2009-07-02,1246472100,29.9,29.9,29.9,34.1,34.1,34.1,23.2,67.36,43.4,,100.0,,,,,3.6,180.0,,40.0,12.0,,,0.0,05:16:07,1246491067,19:09:58,1246541098,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,['44434099999']
1049,2009-07-02,1246472100,29.9,29.9,29.9,34.1,34.1,34.1,23.2,67.36,43.4,,100.0,,,,,3.6,180.0,,40.0,12.0,,,0.0,05:15:43,1246491043,19:08:23,1246541003,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,['44434099999']
1053,2009-07-21,1248102000,26.1,24.0,25.1,26.1,24.0,25.1,24.1,94.58,320.87,,54.17,,,,,22.0,101.8,1001.4,80.0,7.3,,,0.0,05:17:04,1248121024,19:22:46,1248171766,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['47784099999', '47764143324', '47754099999', '47762099999', '47788099999']"
9810,2017-05-19,1495166400,28.7,17.3,22.3,30.3,17.3,22.5,19.2,84.47,14.88,,20.83,,0.0,0.0,47.3,8.6,126.2,1016.9,25.6,15.1,,,0.0,06:24:07,1495189447,20:39:00,1495240740,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72035363875', '72046599999', '72424303849', 'K1A6', '72090799999', 'KLOZ']"
1058,2009-07-24,1248361200,27.6,23.6,25.3,29.6,23.6,25.6,21.2,78.06,18.37,,20.83,,,,,12.9,178.5,1004.1,29.0,6.9,,,0.0,05:14:48,1248380088,19:18:07,1248430687,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['47767099999', '47764143324', '47765099999', '47755099999', '47766099999', '47887099999']"
1060,2009-07-25,1248451200,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:17:17,1248473837,20:06:41,1248523601,0.08,,,,
1061,2009-07-01,1246386600,10.4,6.7,8.2,10.4,2.9,5.6,5.1,80.74,0.0,,0.0,,,,,39.6,120.0,,85.0,20.0,,,0.0,04:44:13,1246403653,18:35:07,1246453507,0.35,Partially cloudy,Partly cloudy throughout the day.,wind,['55773099999']
1062,2009-07-27,1248632100,25.0,20.1,22.1,25.0,20.1,22.2,,,0.0,,0.0,,,,,9.4,94.0,,96.7,6.3,,,0.0,05:21:50,1248651410,18:55:11,1248700211,0.18,Overcast,Cloudy skies throughout the day.,cloudy,['44454099999']
