event_id,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations
919,2008-12-08,1228665600,26.3,24.1,24.9,26.3,24.1,24.9,24.1,95.3,112.97,,62.5,,,,,18.7,204.7,1010.4,97.9,12.2,,,0.0,05:50:41,1228686641,17:16:13,1228727773,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98546099999', '98548099999']"
4758,2013-02-18,1361116800,30.1,24.8,27.7,36.2,24.8,31.3,24.4,82.83,19.3,,12.5,,,,,13.6,221.6,1005.1,46.9,10.1,,,0.0,06:23:07,1361139787,18:43:32,1361184212,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['WADD', '97230099999', '97192599999']"
1695,2010-04-06,1270522800,23.5,20.7,22.2,23.5,20.7,22.2,21.2,93.93,0.0,,0.0,,,,55.4,31.6,254.1,,100.0,3.8,,,0.0,06:02:04,1270544524,17:47:07,1270586827,0.76,Overcast,Cloudy skies throughout the day.,wind,"['SBRJ', 'SBGL', 'SBAF', '83746099999', '83755099999']"
1251,2009-10-09,1255017600,15.7,14.0,14.6,15.7,14.0,14.6,14.2,97.52,165.26,,50.0,,,,,41.6,196.2,1002.4,46.3,1.2,,,0.0,05:48:52,1255038532,17:40:55,1255081255,0.65,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"['98325099999', '98328099999']"
533,2008-05-13,1210608000,26.0,24.1,24.9,26.0,24.1,24.9,23.7,93.31,42.11,,87.5,,,,,10.7,213.6,1007.3,100.0,9.5,,,0.0,05:27:15,1210627635,17:59:26,1210672766,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98644099999', '98642099999', '98741099999']"
5310,2013-08-10,1376118000,27.1,15.7,20.8,27.1,15.7,20.8,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,05:50:03,1376139003,20:25:41,1376191541,0.06,Clear,Clear conditions throughout the day.,clear-day,['99999904223']
5964,2014-03-18,1395081000,12.1,9.6,10.8,12.1,9.6,10.8,8.6,86.93,28.0,,80.0,,,,,0.0,,,100.0,5.2,,,0.0,06:41:07,1395105067,18:43:58,1395148438,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['41536099999']
3028,2011-01-16,1295164800,13.9,9.5,11.8,13.9,8.4,11.7,10.1,89.4,12.2,,58.33,,,,51.8,30.4,231.0,1012.8,84.4,11.6,,,0.0,07:41:46,1295192506,16:51:46,1295225506,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72698524242', 'KDLS', '72698824219', 'KTTD']"
6774,2015-02-11,1423605600,3.0,-5.6,-1.4,0.9,-10.8,-5.2,-9.2,57.34,0.0,,0.0,,,,57.6,14.8,168.1,,29.6,10.6,,,0.0,07:23:55,1423632235,17:49:42,1423669782,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['LBPD', '15625099999', '15615099999']"
4299,2012-03-31,1333108800,27.0,25.0,25.8,30.6,25.0,26.5,24.5,92.58,140.2,,12.5,,,,70.2,51.8,257.9,1003.7,94.3,10.1,,,0.0,06:16:11,1333131371,18:12:19,1333174339,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['91680099999', 'NFFN']"
2436,2010-09-16,1284575400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:03:49,1284593629,17:20:49,1284637849,0.31,,,,
6056,2014-06-12,1402516800,11.2,7.2,9.9,11.2,4.5,9.2,9.5,97.33,20.0,,42.86,,,,61.2,14.4,240.2,1009.3,25.9,10.3,,,0.0,05:29:52,1402536592,20:41:59,1402591319,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['37308099999', '37395099999', '37514099999', '37409099999', '37531099999']"
599,2008-06-21,1213977600,28.4,22.6,24.8,33.2,22.6,25.4,22.9,89.09,37.6,,62.5,,,,,14.4,230.0,1008.7,97.5,17.3,,,0.0,05:28:34,1213997314,17:57:33,1214042253,0.53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['98851099999']
3536,2011-05-25,1306252800,34.1,25.7,28.9,42.9,25.7,33.2,24.2,76.59,0.0,,0.0,,,,,7.2,247.5,1006.0,76.3,20.0,,,0.0,05:21:08,1306272068,18:23:14,1306318994,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['98233099999']
3294,2011-03-24,1300950000,10.1,7.7,8.8,10.1,4.6,6.4,6.1,83.39,25.56,,87.5,,,,56.2,38.9,184.0,1009.4,84.7,12.5,,,0.0,07:05:21,1300975521,19:23:11,1301019791,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72585093228', 'KSJC', 'KLVK', '72492723285', 'KHWD', '72494523293']"
7727,2015-08-20,1440009000,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,04:48:36,1440026316,17:45:13,1440072913,0.14,,,,
1427,2010-01-21,1263992400,28.8,24.2,25.9,32.8,24.2,26.8,24.1,89.65,44.68,,25.0,,,,,16.4,219.4,1006.1,14.4,11.0,,,0.0,06:13:53,1264014833,18:48:46,1264060126,0.15,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['91517099999', '91520099999', '91519099999', 'AGGH']"
5610,2013-10-18,1382050800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:08:52,1382072932,18:06:31,1382115991,0.5,,,,
1290,2009-11-08,1257609600,33.7,25.2,27.7,33.7,25.2,27.7,24.4,95.63,15.0,,25.0,,,,,9.4,181.4,1009.0,78.8,6.8,,,0.0,05:35:51,1257629751,17:49:59,1257673799,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,['97126099999']
6808,2015-03-01,1425196800,19.1,10.6,13.9,19.1,10.6,13.9,9.0,73.96,4.25,,33.33,,0.0,0.0,29.5,22.2,86.7,1013.5,63.3,15.7,,,0.0,06:25:12,1425219912,17:52:36,1425261156,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['KNTD', '72391093111', '72392623136', '72392793110', 'KOXR', 'KCMA']"
7160,2015-07-11,1436553000,23.1,22.1,22.4,23.1,22.1,22.5,21.9,96.94,33.0,,62.5,,,,,3.6,320.0,1001.4,98.8,2.0,,,0.0,05:21:54,1436572314,19:20:52,1436622652,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['42111099999']
4632,2012-11-25,1353819600,30.2,24.9,26.6,35.9,24.9,28.2,23.4,83.27,0.0,,0.0,,,,,14.2,232.0,1009.2,74.6,10.2,,,0.0,06:17:34,1353842254,17:55:55,1353884155,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['78792099999', 'MPMG', 'MPTO', '78384299999']"
8399,2014-01-23,1390464000,11.0,4.4,6.8,11.0,2.5,5.1,2.4,74.46,0.0,,0.0,,,,27.7,17.2,248.5,1026.5,0.1,15.6,,,0.0,07:47:22,1390492042,17:06:57,1390525617,0.72,Clear,Clear conditions throughout the day.,clear-day,"['KAST', 'KKLS', '72791094224', '99401199999', '72792424223']"
2972,2011-01-12,1294797600,32.6,23.4,27.4,37.6,23.4,29.5,22.6,76.52,53.0,,5.88,,,,,14.8,61.5,1007.9,54.9,9.2,,,0.0,06:16:55,1294820215,19:40:03,1294868403,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['83718099999', '83778099999', 'SBCB', 'SBES', '83759099999']"
3209,2011-03-13,1300003200,10.0,5.9,7.7,10.0,3.0,5.3,5.1,83.31,18.88,,78.26,,,,53.9,33.1,152.3,1007.7,84.6,13.4,,,0.0,07:26:54,1300026414,19:11:59,1300068719,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KBFI', 'KPAE', '72793524234', '72793494248', '72793724222', 'KRNT']"
6550,2014-08-25,1408904100,28.0,21.0,23.1,30.6,21.0,23.4,20.4,85.17,0.0,,0.0,,,,,13.0,113.2,,76.8,6.1,,,0.0,05:36:56,1408924316,18:30:48,1408970748,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['VNKT']
766,2008-08-30,1220033700,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:45:21,1220054421,18:31:02,1220100362,1.0,,,,
4965,2013-06-19,1371625200,14.1,10.7,12.6,14.1,10.7,12.6,11.7,94.43,54.37,,79.17,,,,,10.4,220.3,1008.8,0.0,1008.9,,,0.0,04:37:31,1371641851,21:01:05,1371700865,0.39,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['CWNP', '71216099999', '71776099999', 'CWNM']"
2049,2010-07-07,1278441000,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:19:29,1278460169,19:26:26,1278510986,0.89,,,,
346,2007-11-04,1194156000,28.1,19.1,23.7,31.4,19.1,24.1,19.5,78.17,0.0,,0.0,,,,,28.7,,1017.4,50.2,11.8,,,0.0,06:12:50,1194178370,17:40:28,1194219628,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['76843099999', '76075499999']"
9360,2016-03-07,1457326800,16.9,6.0,11.5,16.9,3.5,10.6,1.4,52.4,0.0,,0.0,,0.0,0.0,37.1,23.7,205.5,1018.8,60.1,16.0,,,0.0,07:02:15,1457352135,18:39:14,1457393954,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KLUK', '72421093814', 'KCVG', '72429793812', 'KI67', '72423353841']"
2505,2010-09-26,1285484400,16.0,9.0,12.6,16.0,9.0,12.6,12.1,96.63,0.26,,4.17,,,,,11.2,76.3,1011.5,71.9,13.4,,,0.0,07:18:14,1285510694,19:14:33,1285553673,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['71109099999', '71568099999', 'CYZT']"
7305,2015-08-01,1438367400,31.1,22.7,28.5,39.3,22.7,32.8,24.2,77.95,0.3,,5.26,,,,,25.9,256.9,1008.6,63.3,5.3,,,0.0,06:13:35,1438389815,19:11:58,1438436518,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['43063099999', '43003099999']"
1150,2009-09-09,1252425600,28.1,24.1,26.3,32.8,24.1,28.2,24.3,89.15,74.82,,40.0,,,,,43.4,201.6,1006.0,98.6,8.1,,,0.0,05:47:13,1252446433,18:05:43,1252490743,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98327099999', '98426041231', '98851041231', '98324099999']"
2831,2010-12-12,1292140800,13.8,9.3,12.5,13.8,6.8,12.4,11.1,91.0,44.1,,75.0,,,,53.8,32.9,179.8,1012.8,99.2,10.9,,,0.0,07:48:51,1292168931,16:16:57,1292199417,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['KBFI', 'KPAE', '72793524234', '72793494248', '72793724222', 'KRNT']"
5677,2013-12-06,1386306000,5.8,1.7,3.1,3.4,-1.4,0.8,2.7,97.36,55.88,,95.83,,,,,16.5,229.8,1020.0,99.6,4.8,,,0.0,07:30:10,1386333010,17:06:35,1386367595,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72425003860', '72414013866', 'KCRW', 'KHTS']"
7862,2012-12-19,1355904000,4.9,1.0,2.9,1.7,-3.4,-1.0,0.6,85.45,29.95,,83.33,,,,46.5,31.5,151.5,1006.5,96.5,8.5,,,0.0,07:55:20,1355932520,16:18:04,1355962684,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72794504205', 'KBFI', 'KPAE', '72793524234', '72793724222', 'KAWO']"
7987,2016-02-18,1455782400,10.0,6.4,8.0,10.0,3.9,6.0,5.4,84.01,10.0,,41.67,,0.0,0.0,43.5,24.6,130.5,998.3,87.7,14.6,,,0.0,07:08:13,1455808093,17:41:37,1455846097,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['72698524242', 'KVUO', '72698024229', 'KPDX', 'KTTD', '72791894298']"
9516,2016-10-03,1475467200,26.0,23.0,24.3,26.0,23.0,24.3,23.5,95.07,13.01,,12.5,,,,,18.4,67.3,1009.2,92.2,8.2,,,0.0,06:30:43,1475490643,18:26:12,1475533572,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['78485099999', '78486099999', 'MDSD', '78486599999']"
1833,2010-05-03,1272859200,25.7,15.9,21.3,25.7,15.9,21.3,14.6,69.27,19.88,,29.17,,,,29.5,18.4,222.0,1010.1,62.7,15.3,,,0.0,06:30:18,1272882618,20:23:53,1272932633,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72425003860', '72039700131', 'KHTS']"
920,2008-12-08,1228665600,26.1,24.1,24.8,26.1,24.1,24.8,24.0,95.67,126.6,,62.5,,,,,21.6,180.0,1010.5,98.8,11.8,,,0.0,05:48:55,1228686535,17:13:38,1228727618,0.38,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,['98546099999']
3435,2011-04-27,1303876800,22.0,15.4,18.1,22.0,15.4,18.0,15.0,82.89,22.67,,50.0,,,,76.0,32.3,160.6,1000.9,80.5,14.4,,,0.0,06:45:17,1303901117,20:27:07,1303950427,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KLUK', '72421093814', 'KHAO', 'KCVG', '72429793812']"
1178,2009-09-20,1253419200,32.9,23.1,27.0,36.9,23.1,28.9,23.2,81.64,1.6,,4.35,,,,,31.4,99.1,1014.1,40.3,11.4,,,0.0,06:30:46,1253442646,18:40:16,1253486416,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['78458099999', '78457099999', '78460099999']"
1946,2010-06-05,1275676200,23.8,13.1,18.4,23.8,13.1,18.4,9.4,57.47,3.4,,25.0,,,,,3.6,238.8,,33.7,7.3,,,0.0,05:22:38,1275695558,19:42:15,1275747135,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['41536099999', '41535099999', '42027099999', '41573099999']"
8974,2015-11-21,1448038800,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,06:04:46,1448060686,18:06:00,1448103960,0.37,,,,
4546,2012-09-10,1347206400,29.2,18.4,23.3,28.5,18.4,23.2,14.6,61.4,0.0,,0.0,,,,,14.4,167.1,,91.4,20.4,,,0.0,06:46:43,1347230803,19:14:21,1347275661,0.85,Overcast,Cloudy skies throughout the day.,cloudy,['56586099999']
10036,2017-07-07,1499400000,21.8,17.0,19.4,21.8,17.0,19.4,18.1,92.28,34.92,,33.33,,0.0,0.0,44.6,21.2,164.5,1009.7,91.9,11.5,,,0.0,05:15:17,1499418917,20:19:19,1499473159,0.49,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72506594726', 'KHYA', 'KEWB', '72506794720', '72506454769', 'KPYM']"
6997,2015-06-04,1433332800,9.4,4.9,6.6,6.9,0.4,3.2,4.0,84.05,21.0,,25.0,,,,,31.7,226.3,1000.8,0.0,20.5,,,0.0,08:10:19,1433362219,17:00:50,1433394050,0.52,Rain,Clear conditions throughout the day with rain clearing later.,rain,['93891099999']
6714,2015-01-14,1421190000,27.4,8.4,17.8,26.2,8.4,17.7,1.4,37.26,0.0,,0.0,,,,,14.8,80.0,1019.5,90.0,7.6,,,0.0,06:48:19,1421214499,18:16:11,1421255771,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['61091099999']
2977,2011-01-12,1294797600,28.4,23.2,25.2,31.2,23.2,26.2,22.1,83.4,53.0,,33.33,,,,,0.0,,1007.9,93.3,1.5,,,0.0,06:17:33,1294820253,19:40:14,1294868414,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,['83718099999']
8092,2015-12-09,1449648000,13.6,8.2,10.8,13.6,6.8,10.3,7.5,79.98,12.45,,33.33,,0.0,0.0,88.9,22.1,194.6,1007.8,74.1,15.4,,,0.0,07:41:59,1449675719,16:29:13,1449707353,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KHIO', '72683604201', 'KTMK', 'KVUO', 'KMMV', 'KSPB', '72020200118', '72688194273', '72698694261', '72791894298']"
306,2007-10-12,1192172400,14.5,11.8,13.5,14.5,11.8,13.5,10.2,81.06,33.67,,58.33,,,,50.0,25.1,,1009.3,97.9,12.6,,,0.0,07:15:13,1192198513,18:37:19,1192239439,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72493023230', '72494523293', '72494023234']"
758,2008-08-29,1219946400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:34:41,1219966481,18:20:18,1220012418,0.99,,,,
6717,2015-01-14,1421193600,4.8,-0.2,1.8,0.0,-4.7,-2.7,0.1,89.13,15.8,,8.33,,,9.93,79.6,31.5,202.3,987.0,68.6,22.5,,,0.0,08:39:05,1421224745,16:08:11,1421251691,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['03144099999', '03166099999', '03171099999', '03148099999', '03134099999', '03155099999']"
9450,2016-08-05,1470330000,29.6,19.0,23.4,35.3,19.0,24.7,22.3,94.03,62.54,,37.5,,,,,0.2,301.2,1006.7,93.7,5.7,,,0.0,05:37:58,1470350278,18:42:49,1470397369,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['48803099999', '48802099999']"
6835,2015-03-04,1425445200,13.1,0.8,7.9,13.1,-2.4,6.8,7.2,95.72,50.58,,100.0,,4.15,4.15,46.4,21.2,230.8,1013.3,86.0,5.7,,,0.0,06:59:48,1425470388,18:29:15,1425511755,0.49,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['KLNP', 'KJKL', '72419003889', '72411763802', '72046499999']"
3589,2011-06-10,1307656800,18.7,11.1,13.9,18.7,11.1,13.9,10.6,81.4,56.38,,70.83,,,6.0,,20.3,113.4,,6.3,19.5,,,0.0,03:41:37,1307670097,23:00:07,1307739607,0.33,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"['01233099999', '01380099999', '01365099999']"
7334,2015-08-18,1439836200,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,04:41:58,1439853118,17:47:29,1439900249,0.07,,,,
8264,2014-12-20,1419062400,13.4,9.2,11.7,13.4,6.1,11.5,11.2,96.85,47.99,,100.0,,,,70.6,42.3,198.8,1009.5,85.8,6.4,,,0.0,07:48:09,1419090489,16:40:15,1419122415,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['KONP', '99999904236', '72693024221', '72695024285', 'KEUG']"
492,2008-04-05,1207333800,14.1,9.9,11.7,14.1,9.9,11.7,7.8,77.83,2.0,,25.0,,,,,3.6,196.7,,91.3,3.8,,,0.0,06:11:58,1207356118,18:53:51,1207401831,1.0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,['42027099999']
6200,2014-08-17,1408213800,31.7,25.7,28.9,44.8,25.7,36.5,27.1,90.02,0.0,,0.0,,,,,7.6,175.0,1003.3,87.1,3.4,,,0.0,04:47:34,1408231054,17:51:27,1408278087,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,['42309099999']
1164,2009-09-14,1252861200,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,05:56:11,1252882571,18:00:20,1252926020,0.89,,,,
5742,2013-06-07,1370556000,19.2,10.1,14.9,19.2,10.1,14.9,11.0,79.18,0.0,,0.0,,,,,9.6,60.9,1019.4,66.5,21.0,,,0.0,05:00:35,1370574035,21:05:57,1370631957,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['11546099999', '11487099999', '11457099999', '11538099999']"
5735,2013-12-30,1388379600,3.8,-1.0,0.9,1.7,-4.9,-2.2,-1.8,82.42,0.55,,16.67,,,,37.1,20.0,289.7,1018.1,100.0,14.1,,,0.0,07:39:58,1388407198,17:17:05,1388441825,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"['KBKW', 'KJFZ', '72412503859', 'KBLF', '72412003872']"
910,2008-11-27,1227715200,32.1,24.7,27.6,39.6,24.7,30.5,24.2,82.49,1.3,,8.33,,,,,11.2,159.6,1009.8,92.5,14.3,,,0.0,06:08:56,1227737336,17:57:35,1227779855,1.0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,['96471099999']
7803,2006-01-10,1136880000,11.9,7.1,9.4,11.9,4.3,8.2,7.8,89.71,56.59,,87.5,,,,55.2,35.8,,1000.6,99.2,10.4,,,0.0,07:53:53,1136908433,16:40:54,1136940054,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72792024227', '72793024233', '74206024207', '72793894274', '72793494248']"
7322,2015-08-13,1439445600,32.7,15.2,23.2,30.9,15.2,22.8,11.0,49.56,0.0,,0.0,,0.0,0.0,,19.9,163.8,,15.9,18.7,,,0.0,06:36:02,1439469362,20:26:08,1439519168,1.0,Clear,Clear conditions throughout the day.,clear-day,"['99999904133', 'K36U', 'KPVU', '72572424174']"
1925,2010-05-30,1275199200,22.5,12.2,17.8,22.5,12.2,17.8,14.4,81.86,0.0,,0.0,,,,,17.6,128.1,,95.9,9.4,,,0.0,05:34:48,1275219288,18:31:17,1275265877,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"['MGHT', 'MGQZ', 'MGRT', '78627099999', '78647599999', '78639099999']"
8035,2015-12-21,1450684800,5.6,0.6,2.5,0.9,-4.1,-2.1,-1.0,78.27,11.28,,50.0,,15.6,98.1,74.6,37.0,217.4,999.8,61.9,13.5,,,0.0,07:40:41,1450712441,16:30:43,1450744243,0.4,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"['KBDN', 'KRDM', '72692024230', '72063800224']"
616,2008-06-29,1214668800,27.9,23.4,25.5,32.0,23.4,26.6,23.6,89.41,68.15,,37.5,,,,,8.0,137.7,1011.1,96.3,11.4,,,0.0,05:30:01,1214688601,18:10:25,1214734225,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['98644099999', '98642099999']"
4527,2012-08-31,1346346000,32.1,22.0,27.5,38.0,22.0,30.4,24.5,85.29,0.0,,0.0,,,,,22.3,236.5,1008.4,71.7,10.0,,,0.0,05:43:32,1346366612,18:03:18,1346410998,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48900099999', 'VVTS']"
2945,2011-01-08,1294416000,28.1,24.0,25.4,32.6,24.0,26.0,24.0,92.02,180.48,,87.5,,,,,16.4,97.1,1007.6,84.0,11.8,,,0.0,06:02:51,1294437771,17:30:08,1294479008,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['98553099999', '98546099999', '98548099999']"
7553,2016-03-08,1457366400,0.0,0.0,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,07:23:39,1457393019,19:10:32,1457435432,1.0,,,,
1190,2009-09-26,1253894400,27.0,24.1,25.3,30.2,24.1,25.7,23.7,91.23,192.73,,33.33,,,,,30.9,209.0,996.2,100.0,7.6,,,0.0,05:46:15,1253915175,17:50:24,1253958624,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['98327099999', '98330099999', '98426041231', '98851041231', '98430099999', '98425099999']"
